@relation stream_gen

@attribute global_id NUMERIC
@attribute timestamp NUMERIC
@attribute f1 NUMERIC
@attribute f2 NUMERIC
@attribute f3 NUMERIC
@attribute f4 NUMERIC
@attribute class_0 {0,1}
@attribute class_1 {0,1}

@data
97,3,-0.732713,-0.032202,-0.155958,-0.069211,1,1
88,3,-0.682155,-0.036682,-0.127795,-0.118133,1,1
107,3,-0.719263,-0.191076,0.090314,-0.119641,1,1
89,3,-0.702899,-0.095842,-0.100442,-0.109254,1,1
90,3,-0.787725,-0.043074,-0.128628,-0.123936,1,1
104,3,-0.734823,-0.120540,-0.038666,-0.048701,1,1
105,3,-0.759711,-0.222859,-0.060337,-0.060320,1,1
80,3,-0.744797,-0.109340,-0.147004,-0.131830,1,1
84,3,-0.748536,-0.095952,-0.228087,-0.029798,1,1
82,3,-0.719242,-0.071950,-0.112421,-0.187689,1,1
111,3,-0.798375,-0.076195,-0.011320,-0.006865,1,1
98,3,-0.764706,-0.056952,-0.127269,-0.157813,1,1
103,3,-0.710738,-0.166601,-0.031270,-0.047657,1,1
116,3,-0.761664,-0.223350,0.012609,-0.002248,1,1
106,3,-0.799757,-0.196769,0.008283,-0.039818,1,1
87,3,-0.756254,-0.191053,-0.150943,-0.125667,1,1
110,3,-0.717827,-0.163635,0.070137,-0.056125,1,1
117,3,-0.812739,-0.140384,-0.032366,0.026306,1,1
92,3,-0.766566,-0.078735,-0.196411,-0.183500,1,1
109,3,-0.790100,-0.178634,0.100465,0.014327,1,1
83,3,-0.739696,-0.165393,-0.176901,-0.199399,1,1
91,3,-0.752909,-0.064554,-0.122733,-0.167090,1,1
119,3,-0.776076,-0.150235,0.084217,-0.046258,1,1
118,3,-0.866767,-0.068351,-0.023346,-0.053996,1,1
93,3,-0.786584,-0.040947,-0.230353,-0.153230,1,1
108,3,-0.816419,-0.084885,-0.039215,-0.091035,1,1
81,3,-0.794376,-0.052169,-0.166373,-0.180183,1,1
113,3,-0.858669,-0.136633,0.035842,-0.039015,1,1
101,3,-0.829664,-0.113515,0.062160,-0.057799,1,1
85,3,-0.791457,0.007301,-0.112696,-0.192327,1,0
95,3,-0.719476,-0.074586,-0.197979,-0.199639,1,1
114,3,-0.665218,-0.179503,-0.025159,-0.033696,0,1
102,3,-0.865555,-0.187641,-0.073336,-0.032099,1,1
131,4,-0.728294,0.017381,-0.106845,-0.148319,1,0
148,4,-0.731059,-0.202458,-0.031846,0.040461,1,1
145,4,-0.775675,-0.037406,0.025371,-0.088220,1,1
149,4,-0.699316,-0.148633,0.052275,-0.098195,1,1
129,4,-0.828377,-0.082041,-0.270237,-0.158329,1,1
132,4,-0.736987,-0.147934,-0.050843,-0.092037,1,1
138,4,-0.847462,-0.030982,-0.212871,-0.162362,1,1
154,4,-0.833476,-0.220425,0.077187,-0.116155,0,1
143,4,-0.662644,-0.127293,-0.003933,-0.138177,1,1
137,4,-0.859338,-0.151305,-0.151106,-0.218600,1,1
158,4,-0.811099,-0.139353,0.051047,-0.015132,1,1
140,4,-0.784953,-0.138284,0.029790,-0.114343,1,1
159,4,-0.741416,-0.089876,0.028427,-0.049150,1,1
136,4,-0.858785,-0.073763,-0.137045,-0.150636,1,1
126,4,-0.794551,-0.088000,-0.164803,-0.128606,1,1
155,4,-0.751588,-0.215534,-0.050670,-0.037524,1,1
135,4,-0.786359,0.015275,-0.171462,-0.147381,1,0
122,4,-0.808216,-0.053993,-0.162810,-0.165526,1,1
128,4,-0.793076,-0.111177,-0.283975,-0.134706,1,1
125,4,-0.867842,-0.034393,-0.229805,-0.131836,1,0
130,4,-0.664586,-0.006372,-0.281361,-0.149965,1,0
141,4,-0.825094,-0.156207,0.053253,-0.042983,1,1
152,4,-0.764090,-0.127832,-0.024214,-0.025997,1,1
157,4,-0.790923,-0.076397,0.072114,-0.140705,1,1
124,4,-0.785693,-0.140587,-0.096967,-0.174507,1,1
146,4,-0.759924,-0.192627,0.042879,0.050512,1,1
133,4,-0.749548,-0.067945,-0.149376,-0.159604,1,1
156,4,-0.834128,-0.149189,-0.028316,-0.071424,1,1
147,4,-0.694432,-0.158810,-0.088803,-0.055218,1,1
121,4,-0.800267,-0.094343,-0.117069,-0.191214,1,1
134,4,-0.876725,-0.024213,-0.193258,-0.083151,1,0
139,4,-0.800704,-0.082062,-0.153070,-0.222099,1,1
144,4,-0.786657,-0.209668,0.038756,0.083059,1,1
142,4,-0.729234,-0.157834,0.019425,-0.069413,1,1
153,4,-0.693590,-0.199384,-0.089509,-0.078061,0,1
150,4,-0.810537,-0.173460,0.013017,-0.034637,1,1
123,4,-0.758192,-0.090239,-0.152691,-0.176821,1,1
151,4,-0.753271,-0.195278,0.002607,-0.071696,1,1
127,4,-0.698400,-0.112874,-0.103978,-0.145921,1,1
120,4,-0.782408,-0.086519,-0.155702,-0.087998,1,1
191,5,-0.768321,-0.238159,0.014582,0.002078,0,1
162,5,-0.914432,-0.189657,-0.236886,-0.218927,1,1
178,5,-0.805181,-0.116793,-0.151694,-0.203215,1,1
186,5,-0.794671,-0.172340,0.008890,-0.043924,1,1
182,5,-0.846527,-0.171562,0.033304,-0.179034,1,1
193,5,-0.690121,-0.255048,-0.003772,-0.051493,0,1
164,5,-0.853115,-0.104561,-0.235301,-0.125765,1,1
190,5,-0.722169,-0.097629,-0.006465,-0.038174,1,1
174,5,-0.856434,-0.011791,-0.169389,-0.165286,1,0
171,5,-0.785904,-0.085799,-0.067019,-0.127466,1,1
187,5,-0.784786,-0.209909,0.100382,-0.091339,1,1
184,5,-0.780865,-0.126101,-0.001181,-0.084554,1,1
166,5,-0.772920,-0.022648,-0.208313,-0.144748,1,1
167,5,-0.878402,0.027049,-0.140199,-0.231105,1,0
177,5,-0.817391,0.006210,-0.176854,-0.109283,1,0
189,5,-0.829375,-0.166588,-0.004295,-0.090761,1,1
185,5,-0.921682,-0.153434,-0.005267,-0.126834,0,1
198,5,-0.735859,-0.118893,-0.088759,-0.104039,1,1
188,5,-0.795266,-0.194334,0.005842,-0.070675,1,1
160,5,-0.735905,-0.116253,-0.163393,-0.101504,1,1
169,5,-0.907035,-0.023534,-0.189188,-0.154665,1,0
170,5,-0.793811,-0.000130,-0.221152,-0.116104,1,0
192,5,-0.720580,-0.215295,0.062613,-0.041637,0,1
194,5,-0.798453,-0.169265,-0.022765,0.008418,1,1
161,5,-0.781048,-0.142589,-0.163406,-0.166513,1,1
197,5,-0.716606,-0.126372,-0.035042,-0.106228,1,1
196,5,-0.804105,-0.165299,0.059610,-0.058024,1,1
165,5,-0.762508,-0.172940,-0.159194,-0.249041,1,1
175,5,-0.850870,-0.086968,-0.134226,-0.227382,1,1
179,5,-0.824444,-0.016352,-0.163549,-0.171723,1,0
173,5,-0.729943,-0.012743,-0.234324,-0.200408,1,0
172,5,-0.816387,-0.038501,-0.117845,-0.159081,1,1
168,5,-0.825200,-0.097263,-0.120515,-0.172772,1,1
176,5,-0.819890,-0.187003,-0.187068,-0.080662,1,1
183,5,-0.744155,-0.102090,0.042522,-0.076881,1,1
180,5,-0.799369,-0.243692,0.012579,-0.075884,0,1
181,5,-0.684424,-0.151986,0.053354,-0.169572,1,1
163,5,-0.711911,-0.093149,-0.188733,-0.124455,1,1
199,5,-0.664449,-0.137885,0.070153,0.047907,1,1
195,5,-0.720918,-0.166415,0.031880,-0.020035,1,1
212,6,-0.714817,-0.098254,-0.114828,-0.117459,1,1
216,6,-0.806874,-0.040422,-0.070830,-0.121768,1,1
218,6,-0.796784,-0.108204,-0.109384,-0.192564,1,1
213,6,-0.896221,-0.101677,-0.126670,-0.165231,1,1
228,6,-0.740235,-0.194181,-0.046979,-0.100119,1,1
235,6,-0.821772,-0.184743,0.007514,-0.036557,1,1
232,6,-0.762356,-0.206337,-0.056144,-0.017068,1,1
237,6,-0.738430,-0.241378,0.062399,-0.067699,0,1
227,6,-0.761838,-0.094081,0.084876,0.000907,1,1
203,6,-0.748907,0.006296,-0.134543,-0.186361,1,0
239,6,-0.768109,-0.213584,0.125882,-0.053944,1,1
207,6,-0.770535,-0.094422,-0.117913,-0.141914,1,1
224,6,-0.766697,-0.107532,0.105388,-0.076088,1,1
206,6,-0.712635,-0.021420,-0.130104,-0.187908,1,0
205,6,-0.794882,-0.053103,-0.235991,-0.151208,1,1
225,6,-0.746755,-0.115272,0.062194,-0.030321,1,1
238,6,-0.716764,-0.155193,0.054846,-0.086373,1,1
208,6,-0.720508,-0.058722,-0.218064,-0.145700,1,1
230,6,-0.806065,-0.154261,-0.036971,-0.089854,1,1
202,6,-0.702648,-0.051872,-0.230224,-0.128680,1,1
217,6,-0.775611,-0.090214,-0.159940,-0.124868,1,1
215,6,-0.814659,-0.050445,-0.152226,-0.220471,1,1
201,6,-0.710960,-0.005851,-0.134748,-0.134082,1,0
200,6,-0.864196,-0.022999,-0.144682,-0.055521,1,0
234,6,-0.699513,-0.189047,0.028892,-0.019002,1,1
223,6,-0.750000,-0.176854,0.081662,-0.032174,1,1
214,6,-0.749882,-0.156273,-0.180841,-0.128448,1,1
209,6,-0.768873,-0.115065,-0.132386,-0.198283,1,1
222,6,-0.700082,-0.202606,0.118370,-0.155543,0,1
231,6,-0.746741,-0.178879,0.089395,-0.067377,1,1
219,6,-0.887787,-0.172348,-0.200566,-0.109866,1,1
204,6,-0.800065,-0.065614,-0.154896,-0.108524,1,1
210,6,-0.817584,-0.070280,-0.191368,-0.168321,1,1
211,6,-0.845679,-0.060796,-0.025116,-0.055194,1,1
233,6,-0.677526,-0.189177,-0.007265,0.032438,0,1
236,6,-0.758402,-0.203533,0.075716,-0.052247,1,1
221,6,-0.767918,-0.160334,-0.004195,-0.149743,1,1
220,6,-0.792296,-0.177854,-0.070517,-0.019982,1,1
229,6,-0.698432,-0.144238,0.018173,-0.028985,1,1
226,6,-0.718835,-0.122761,-0.059904,-0.027042,1,1
263,7,-0.756212,-0.225313,0.008359,-0.049980,0,1
243,7,-0.786941,-0.022812,-0.140447,-0.133603,1,0
271,7,-0.774648,-0.202034,0.061417,-0.105352,1,1
254,7,-0.805599,0.063381,-0.273977,-0.176613,1,0
251,7,-0.739223,-0.106038,-0.163285,-0.107332,1,1
247,7,-0.816326,-0.134208,-0.177903,-0.121700,1,1
265,7,-0.731757,-0.107731,0.007242,-0.143445,1,1
268,7,-0.790899,-0.289007,0.031422,-0.023840,0,1
240,7,-0.868836,-0.113586,-0.161458,-0.201029,1,1
245,7,-0.758828,-0.072445,-0.147553,-0.178165,1,1
252,7,-0.793762,-0.032439,-0.198574,-0.129607,1,1
261,7,-0.759744,-0.104392,-0.041449,-0.010998,1,1
277,7,-0.810740,-0.141443,0.014537,-0.072093,1,1
262,7,-0.732485,-0.205244,0.001624,-0.016280,1,1
275,7,-0.792782,-0.122170,0.068499,-0.124118,1,1
242,7,-0.779519,-0.166090,-0.154011,-0.200092,1,1
260,7,-0.869288,-0.166562,0.036413,0.021212,1,1
279,7,-0.782192,-0.126934,-0.009359,-0.051716,1,1
258,7,-0.861062,-0.064588,-0.128968,-0.170593,1,1
273,7,-0.752449,-0.132651,0.104050,-0.048097,1,1
257,7,-0.773204,0.029080,-0.222059,-0.124345,1,0
253,7,-0.728977,-0.180501,-0.157748,-0.212055,1,1
264,7,-0.805988,-0.110615,-0.002198,-0.078353,1,1
259,7,-0.805632,-0.088325,-0.101481,-0.118745,1,1
267,7,-0.738335,-0.255409,-0.048516,-0.050869,0,1
274,7,-0.815149,-0.165674,0.045786,-0.101325,1,1
270,7,-0.765098,-0.104680,-0.040492,-0.064980,1,1
241,7,-0.754523,0.018422,-0.262102,-0.131878,1,0
250,7,-0.775444,-0.021948,-0.201441,-0.219156,1,0
269,7,-0.804970,-0.136946,0.022635,-0.018477,1,1
244,7,-0.794926,-0.107456,-0.265605,-0.200518,1,1
276,7,-0.735149,-0.160054,0.039802,-0.047864,1,1
255,7,-0.758326,-0.009604,-0.182814,-0.173363,1,0
246,7,-0.857131,-0.037635,-0.063394,-0.105940,1,0
272,7,-0.705081,-0.179050,-0.025983,-0.102954,1,1
256,7,-0.818337,-0.104074,-0.141694,-0.028249,1,1
278,7,-0.734169,-0.138885,0.005272,-0.007943,1,1
248,7,-0.822744,0.001648,-0.171173,-0.138677,1,0
266,7,-0.742496,-0.216287,0.102109,-0.027787,0,1
249,7,-0.798554,-0.080105,-0.169788,-0.166188,1,1
315,8,-0.744997,-0.169841,0.029135,-0.030049,1,1
286,8,-0.720854,-0.166296,-0.202337,-0.188978,1,1
280,8,-0.813152,-0.084616,-0.162883,-0.248509,1,1
292,8,-0.822294,-0.061447,-0.228133,-0.119376,1,1
313,8,-0.783244,-0.151123,0.024915,-0.031407,1,1
302,8,-0.821298,-0.236867,0.051988,-0.008759,0,1
289,8,-0.785344,-0.023757,-0.159790,-0.256820,1,0
287,8,-0.882072,-0.040522,-0.127143,-0.265505,1,0
319,8,-0.722272,-0.155347,0.040060,-0.082357,1,1
298,8,-0.775933,-0.049694,-0.109384,-0.216331,1,1
306,8,-0.757990,-0.163045,0.100245,-0.016601,1,1
283,8,-0.767029,-0.161551,-0.196251,-0.180816,1,1
291,8,-0.798543,-0.151757,-0.149767,-0.093124,1,1
290,8,-0.822240,-0.098270,-0.169167,-0.160167,1,1
294,8,-0.836063,-0.049992,-0.118610,-0.147293,1,0
316,8,-0.770887,-0.274445,0.087950,-0.122398,0,1
300,8,-0.713960,-0.267464,-0.040338,-0.030792,0,1
314,8,-0.842742,-0.130892,0.030159,-0.071780,1,1
309,8,-0.783938,-0.219370,0.058118,-0.094672,0,1
295,8,-0.837505,-0.066757,-0.200608,-0.221086,1,1
281,8,-0.801269,-0.058076,-0.126070,-0.142269,1,1
288,8,-0.784749,-0.170464,-0.243277,-0.209533,1,1
312,8,-0.764519,-0.151499,-0.025758,-0.005989,1,1
301,8,-0.804554,-0.204271,0.025897,-0.061232,1,1
310,8,-0.713661,-0.195485,0.022580,-0.007397,1,1
317,8,-0.716401,-0.176244,0.133999,0.000674,1,1
293,8,-0.852528,-0.093617,-0.124579,-0.202327,1,1
304,8,-0.697201,-0.162285,-0.019719,-0.028008,1,1
282,8,-0.763159,-0.132984,-0.185256,-0.110560,1,1
303,8,-0.836722,-0.160803,0.026016,-0.038373,1,1
305,8,-0.729813,-0.233513,-0.027997,-0.128397,0,1
285,8,-0.809832,-0.021593,-0.160395,-0.190235,1,0
318,8,-0.831855,-0.184618,-0.053862,-0.047334,1,1
284,8,-0.743055,-0.114320,-0.192385,-0.140443,1,1
307,8,-0.724981,-0.160392,-0.011507,-0.066774,1,1
299,8,-0.701772,-0.067597,-0.129384,-0.123430,1,1
308,8,-0.720238,-0.229718,0.092515,-0.062424,0,1
311,8,-0.682840,-0.244983,0.057316,-0.059685,0,1
296,8,-0.859203,-0.077032,-0.143799,-0.181581,1,1
297,8,-0.756327,-0.005509,-0.102151,-0.185578,1,0
337,9,-0.779521,-0.111520,-0.182548,-0.131137,1,1
330,9,-0.731261,-0.053433,-0.205816,-0.186544,1,1
341,9,-0.690255,-0.212368,0.001188,-0.063253,0,1
322,9,-0.783772,-0.041900,-0.176163,-0.127424,1,1
343,9,-0.771536,-0.222447,0.051859,-0.025857,0,1
346,9,-0.678729,-0.183647,0.149292,0.020851,0,1
333,9,-0.752453,-0.051172,-0.212184,-0.129939,1,1
323,9,-0.728201,-0.151649,-0.161860,-0.124372,1,1
347,9,-0.767983,-0.278813,0.003270,0.002130,0,1
358,9,-0.784144,-0.164383,0.052548,-0.134927,1,1
326,9,-0.729638,-0.013041,-0.182581,-0.099236,1,0
334,9,-0.744059,-0.022000,-0.189480,-0.143366,1,0
350,9,-0.768564,-0.237248,-0.033789,-0.007894,0,1
332,9,-0.692298,-0.053509,-0.125752,-0.203015,1,0
328,9,-0.898932,-0.085965,-0.145849,-0.216712,1,0
357,9,-0.843336,-0.151508,0.049537,-0.045465,1,1
344,9,-0.791535,-0.138235,0.051840,-0.164802,1,1
353,9,-0.723725,-0.136206,0.067146,-0.087760,1,1
320,9,-0.687186,-0.042739,-0.181132,-0.062585,1,0
324,9,-0.783826,-0.040509,-0.120688,-0.200915,1,0
339,9,-0.794720,-0.033211,-0.245475,-0.199637,1,0
335,9,-0.756460,0.021987,-0.096691,-0.133087,1,0
359,9,-0.793451,-0.210091,0.038999,-0.066547,1,1
338,9,-0.805061,-0.079693,-0.180017,-0.208902,1,1
345,9,-0.794839,-0.158558,0.065822,-0.061061,1,1
355,9,-0.670192,-0.232453,0.044358,-0.028603,0,1
329,9,-0.832550,-0.120230,-0.131444,-0.030193,1,1
354,9,-0.788521,-0.276036,0.034128,-0.094129,0,1
348,9,-0.761492,-0.146443,0.102304,-0.069848,1,1
342,9,-0.770083,-0.113472,0.024152,-0.051464,1,1
351,9,-0.779788,-0.217776,-0.034930,-0.051334,1,1
325,9,-0.833108,-0.158349,-0.232920,-0.206779,1,1
321,9,-0.736081,-0.185061,-0.094379,-0.097726,1,1
327,9,-0.769596,-0.139593,-0.165419,-0.168525,1,1
356,9,-0.751503,-0.183262,0.092205,-0.021283,1,1
352,9,-0.767673,-0.145518,0.037358,-0.050844,1,1
340,9,-0.728220,-0.118850,-0.049693,-0.133686,1,1
336,9,-0.785952,-0.110325,-0.256529,-0.166180,1,1
349,9,-0.757350,-0.165413,0.065174,-0.052925,1,1
331,9,-0.780847,-0.052526,-0.157492,-0.117254,1,1
365,10,-0.748091,-0.000480,-0.118002,-0.139683,1,0
372,10,-0.756153,-0.009671,-0.142457,-0.128070,1,0
361,10,-0.888348,-0.036059,-0.120367,-0.230837,1,0
384,10,-0.814496,-0.154748,-0.015929,-0.175987,1,1
378,10,-0.709435,-0.014555,-0.172474,-0.129216,1,0
397,10,-0.798039,-0.265067,0.027470,-0.027240,0,1
396,10,-0.749905,-0.272276,0.075151,-0.043143,0,1
399,10,-0.767319,-0.153984,-0.056838,-0.047099,1,1
362,10,-0.859755,0.041112,-0.200630,-0.174399,1,0
382,10,-0.798581,-0.239752,-0.030879,-0.041249,0,1
386,10,-0.717997,-0.165048,0.102934,0.073851,1,1
380,10,-0.736726,-0.211597,-0.051463,0.018075,0,1
395,10,-0.814096,-0.212241,-0.038245,-0.136235,1,1
394,10,-0.776572,-0.194528,-0.007052,-0.023352,1,1
360,10,-0.778513,-0.062123,-0.146620,-0.059736,1,1
371,10,-0.903363,-0.064905,-0.103423,-0.173968,1,0
373,10,-0.759553,-0.036723,-0.141364,-0.128992,1,0
374,10,-0.801976,-0.129734,-0.258005,-0.185588,1,1
363,10,-0.816111,-0.018703,-0.168607,-0.198365,1,0
388,10,-0.804938,-0.128323,0.061135,-0.074613,1,1
385,10,-0.745850,-0.140627,0.116022,-0.049091,1,1
364,10,-0.672056,-0.040455,-0.158290,-0.122145,1,0
398,10,-0.799892,-0.205494,0.119003,-0.198870,1,1
366,10,-0.851283,0.043078,-0.183388,-0.136566,1,0
381,10,-0.760583,-0.164086,0.039430,-0.048179,1,1
370,10,-0.816274,-0.040419,-0.079407,-0.003966,1,0
389,10,-0.811143,-0.160147,0.039261,-0.077892,1,1
379,10,-0.805277,-0.045057,-0.276827,-0.192151,1,0
387,10,-0.768911,-0.197289,0.045336,-0.045390,1,1
391,10,-0.846150,-0.151450,-0.022953,-0.058191,1,1
375,10,-0.761967,-0.009230,-0.138435,-0.171551,1,0
390,10,-0.693622,-0.155641,0.054890,-0.092238,1,1
367,10,-0.783715,-0.152702,-0.142683,-0.092451,1,1
383,10,-0.813158,-0.209248,0.129991,-0.063209,1,1
392,10,-0.808689,-0.181235,-0.079622,0.043672,1,1
369,10,-0.759646,-0.097697,-0.142980,-0.161424,1,1
377,10,-0.770833,-0.181148,-0.148813,-0.150745,1,1
368,10,-0.687857,-0.079268,-0.268134,-0.121328,1,1
376,10,-0.844593,-0.062056,-0.150444,-0.080445,1,0
393,10,-0.781202,-0.227731,0.036607,-0.040293,0,1
411,11,-0.721908,-0.069146,-0.150273,-0.146461,1,1
436,11,-0.743120,-0.157071,-0.021487,0.048693,1,1
412,11,-0.796384,-0.068237,-0.138970,-0.175239,1,1
421,11,-0.884198,-0.150056,-0.079997,-0.005805,1,1
434,11,-0.866314,-0.252630,0.026295,-0.004338,0,1
423,11,-0.775688,-0.205414,0.051713,-0.014203,1,1
403,11,-0.804789,-0.095359,-0.226450,-0.233572,1,1
401,11,-0.739625,-0.006416,-0.142935,-0.141027,1,0
439,11,-0.798521,-0.222516,-0.032978,-0.000882,0,1
404,11,-0.771732,-0.012619,-0.124405,-0.128250,1,0
405,11,-0.871764,-0.101223,-0.184643,-0.144645,1,0
431,11,-0.781283,-0.220208,-0.055313,-0.031505,0,1
437,11,-0.874084,-0.206873,-0.024303,-0.092506,0,1
414,11,-0.776112,-0.169643,-0.206326,-0.193040,1,1
430,11,-0.784635,-0.211161,-0.039589,0.062185,1,1
410,11,-0.738673,-0.026166,-0.153976,-0.098796,1,0
407,11,-0.773472,-0.087021,-0.156180,-0.106149,1,1
416,11,-0.883174,-0.063012,-0.090594,-0.095703,1,0
408,11,-0.811244,-0.028810,-0.173813,-0.167969,1,0
418,11,-0.652798,-0.114920,-0.143993,-0.084364,1,1
420,11,-0.794500,-0.196042,-0.085599,-0.018267,1,1
427,11,-0.735006,-0.221315,0.031816,-0.018613,0,1
406,11,-0.822121,-0.045785,-0.092923,-0.181977,1,0
413,11,-0.832684,0.018563,-0.223669,-0.098119,1,0
438,11,-0.750204,-0.226960,-0.046437,-0.096403,0,1
428,11,-0.864470,-0.229925,0.062530,-0.062686,0,1
432,11,-0.725725,-0.264896,-0.070976,0.108032,0,1
409,11,-0.716314,-0.064419,-0.184444,-0.203325,1,0
425,11,-0.725223,-0.146558,0.007416,-0.064898,1,1
422,11,-0.781528,-0.107189,0.011389,0.094677,1,1
424,11,-0.779837,-0.148112,0.033228,-0.004066,1,1
417,11,-0.763080,-0.042465,-0.173755,-0.063755,1,0
415,11,-0.764385,-0.055084,-0.158769,-0.191625,1,0
400,11,-0.820134,-0.058842,-0.114916,-0.158389,1,0
426,11,-0.755501,-0.195513,0.008428,-0.018786,1,1
