global_id,timestamp,f1,f2,f3,f4,f5,class_0,class_1
77,2,-0.829647,-0.109721,-0.457763,-0.462466,-0.305127,1,1
48,2,-0.827495,0.055076,-0.338885,-0.367054,-0.315605,1,1
79,2,-0.746524,-0.044742,-0.458647,-0.516169,-0.372128,1,1
58,2,-0.827355,0.008923,-0.368981,-0.367611,-0.307079,1,1
76,2,-0.863127,-0.078622,-0.325718,-0.415592,-0.383369,1,1
67,2,-0.736594,-0.058728,-0.534921,-0.425747,-0.399468,1,1
55,2,-0.796617,0.038364,-0.455298,-0.360108,-0.347084,1,1
70,2,-0.825389,-0.124241,-0.332779,-0.352546,-0.381316,1,1
71,2,-0.769463,-0.099642,-0.491826,-0.485739,-0.390642,1,1
53,2,-0.851499,-0.068283,-0.381541,-0.427838,-0.367932,1,1
45,2,-0.768982,0.017992,-0.389606,-0.371338,-0.381308,1,1
72,2,-0.805936,-0.036843,-0.398127,-0.364683,-0.366107,1,1
44,2,-0.778330,-0.015648,-0.420848,-0.367434,-0.384128,1,1
51,2,-0.707057,0.003995,-0.423088,-0.347494,-0.364778,1,1
43,2,-0.814707,-0.084897,-0.393919,-0.394854,-0.286242,1,1
54,2,-0.841911,0.014340,-0.439819,-0.355302,-0.364166,1,1
61,2,-0.818566,-0.102572,-0.483449,-0.430312,-0.499019,1,1
47,2,-0.701047,0.023771,-0.385077,-0.397263,-0.387436,1,1
50,2,-0.816605,-0.008042,-0.460488,-0.335691,-0.320832,1,1
57,2,-0.937503,-0.006540,-0.348488,-0.311716,-0.325108,1,0
64,2,-0.857388,0.005027,-0.452296,-0.467013,-0.364183,1,1
74,2,-0.785427,-0.217652,-0.508227,-0.420145,-0.485121,0,1
52,2,-0.753985,0.089226,-0.495245,-0.422503,-0.304878,1,0
63,2,-0.785880,-0.149263,-0.509074,-0.435490,-0.393517,0,1
69,2,-0.868198,-0.025488,-0.490399,-0.311879,-0.361151,1,1
41,2,-0.739748,-0.066692,-0.315499,-0.377206,-0.382351,1,1
68,2,-0.780381,-0.077294,-0.515848,-0.414264,-0.442604,1,1
42,2,-0.780056,0.067506,-0.372340,-0.307094,-0.311814,1,0
82,3,-0.892164,-0.036739,-0.469300,-0.320714,-0.297260,1,0
92,3,-0.839031,-0.001832,-0.335286,-0.408924,-0.348084,1,1
111,3,-0.855099,-0.042127,-0.477229,-0.416508,-0.279831,1,1
101,3,-0.768844,-0.017510,-0.445267,-0.438747,-0.371403,1,1
86,3,-0.754409,-0.029293,-0.422705,-0.308859,-0.434167,1,1
89,3,-0.749561,0.094707,-0.526951,-0.369676,-0.247673,1,0
117,3,-0.772939,-0.187517,-0.356967,-0.473453,-0.329487,0,1
96,3,-0.685692,-0.048335,-0.445997,-0.388589,-0.287576,1,1
100,3,-0.720894,-0.086645,-0.402253,-0.425915,-0.366206,1,1
118,3,-0.772445,-0.156782,-0.455637,-0.405822,-0.335081,0,1
108,3,-0.753230,-0.024799,-0.417206,-0.460080,-0.400303,1,1
104,3,-0.683665,-0.171173,-0.375348,-0.311018,-0.410812,0,1
105,3,-0.775282,-0.082128,-0.415310,-0.443030,-0.307076,1,1
113,3,-0.677847,-0.201134,-0.514582,-0.507250,-0.355057,0,1
98,3,-0.849984,0.070487,-0.343621,-0.392590,-0.379841,1,0
84,3,-0.775807,-0.019825,-0.441445,-0.382307,-0.368056,1,1
119,3,-0.849871,-0.057437,-0.404871,-0.381684,-0.376651,1,1
90,3,-0.832210,0.035278,-0.375264,-0.382249,-0.232509,1,0
87,3,-0.905078,0.028800,-0.393600,-0.390080,-0.393962,1,0
115,3,-0.751598,-0.095819,-0.475251,-0.443209,-0.429946,1,1
106,3,-0.775815,-0.090767,-0.426496,-0.551035,-0.327392,1,1
95,3,-0.786270,-0.025973,-0.491339,-0.407973,-0.310534,1,1
80,3,-0.775995,0.018900,-0.411735,-0.454297,-0.456095,1,1
99,3,-0.842194,-0.014202,-0.323461,-0.403863,-0.367680,1,1
114,3,-0.760597,-0.130872,-0.480179,-0.400939,-0.219733,1,1
97,3,-0.774567,0.047901,-0.472609,-0.344907,-0.333746,1,1
88,3,-0.829714,0.047331,-0.346534,-0.426000,-0.333395,1,0
93,3,-0.864391,0.018799,-0.394729,-0.331839,-0.351154,1,0
102,3,-0.726717,-0.124176,-0.361946,-0.388310,-0.490956,1,1
107,3,-0.671315,-0.091953,-0.368781,-0.408048,-0.301545,1,1
112,3,-0.691592,-0.048808,-0.372792,-0.399748,-0.377761,1,1
94,3,-0.760084,-0.000070,-0.324498,-0.439014,-0.308519,1,1
109,3,-0.652277,-0.070688,-0.434591,-0.396920,-0.405669,1,1
91,3,-0.802768,0.020567,-0.296102,-0.404191,-0.422792,1,1
85,3,-0.688801,0.130494,-0.410118,-0.365444,-0.335259,1,0
116,3,-0.789950,-0.032926,-0.368346,-0.371584,-0.278374,1,1
110,3,-0.705555,-0.122226,-0.489773,-0.333954,-0.417664,1,1
103,3,-0.751992,-0.049538,-0.400035,-0.330420,-0.282342,1,1
83,3,-0.844448,0.065727,-0.356478,-0.357486,-0.313650,1,0
81,3,-0.760322,-0.083980,-0.381648,-0.365335,-0.378312,1,1
139,4,-0.721607,0.041313,-0.397470,-0.342946,-0.252400,1,1
131,4,-0.758048,-0.080507,-0.351855,-0.343076,-0.255373,1,1
147,4,-0.682034,0.018547,-0.364947,-0.422299,-0.292377,1,1
156,4,-0.727949,-0.056086,-0.409912,-0.399038,-0.327726,1,1
120,4,-0.774100,-0.017727,-0.368440,-0.391173,-0.335417,1,1
121,4,-0.744860,0.018298,-0.458318,-0.358376,-0.254551,1,1
140,4,-0.643078,-0.063636,-0.332242,-0.337710,-0.304261,1,1
159,4,-0.711767,-0.106320,-0.343048,-0.294947,-0.244172,1,1
138,4,-0.744280,0.020092,-0.346685,-0.344625,-0.320047,1,1
129,4,-0.685179,-0.111968,-0.400587,-0.251403,-0.253916,1,1
137,4,-0.692550,-0.086808,-0.413337,-0.327355,-0.313365,1,1
123,4,-0.682701,0.033622,-0.368941,-0.303780,-0.339001,1,1
126,4,-0.707081,-0.029625,-0.356657,-0.324197,-0.335703,1,1
145,4,-0.667552,-0.143979,-0.461385,-0.379168,-0.329860,1,1
158,4,-0.637056,-0.102509,-0.319639,-0.320337,-0.232070,1,1
144,4,-0.686825,-0.116229,-0.485110,-0.395141,-0.360803,1,1
132,4,-0.694969,-0.030731,-0.349995,-0.351376,-0.337590,1,1
134,4,-0.697121,-0.057256,-0.402964,-0.363645,-0.383519,1,1
146,4,-0.732693,-0.159079,-0.376988,-0.363118,-0.357645,0,1
142,4,-0.779630,-0.069750,-0.354351,-0.304438,-0.319658,1,1
128,4,-0.702183,-0.038843,-0.377361,-0.370489,-0.239808,1,1
155,4,-0.754359,-0.086578,-0.377500,-0.434639,-0.279714,1,1
127,4,-0.714717,0.027197,-0.236853,-0.311484,-0.318750,1,1
136,4,-0.780699,0.019582,-0.383131,-0.320952,-0.273349,1,1
133,4,-0.713617,-0.061786,-0.359330,-0.349891,-0.330328,1,1
141,4,-0.672346,-0.157123,-0.339447,-0.364555,-0.355761,0,1
157,4,-0.650246,-0.160895,-0.377744,-0.325631,-0.321126,0,1
122,4,-0.687622,0.035523,-0.395749,-0.294232,-0.340098,1,1
124,4,-0.705535,0.007827,-0.379479,-0.286832,-0.351046,1,1
135,4,-0.678829,0.064778,-0.288262,-0.410083,-0.328449,1,0
125,4,-0.718444,0.072820,-0.384478,-0.397422,-0.320857,1,0
149,4,-0.688165,-0.046216,-0.430550,-0.380328,-0.384887,1,1
150,4,-0.733246,-0.144364,-0.435399,-0.318124,-0.345035,1,1
130,4,-0.706767,-0.005487,-0.315134,-0.312406,-0.428496,1,1
148,4,-0.731772,-0.089742,-0.383016,-0.353404,-0.392360,1,1
154,4,-0.700066,-0.059509,-0.402578,-0.403456,-0.316890,1,1
143,4,-0.650469,-0.090296,-0.392479,-0.442189,-0.420335,1,1
153,4,-0.577416,-0.094837,-0.338117,-0.300761,-0.308214,0,1
152,4,-0.725538,-0.127359,-0.403641,-0.450106,-0.361039,1,1
151,4,-0.654570,-0.032076,-0.310175,-0.333743,-0.302392,1,1
173,5,-0.645934,0.042732,-0.380649,-0.363212,-0.334842,1,1
180,5,-0.695314,-0.112829,-0.332133,-0.388181,-0.345140,1,1
186,5,-0.653582,-0.008776,-0.396339,-0.381052,-0.296627,1,1
190,5,-0.700367,-0.105532,-0.390531,-0.293643,-0.317189,1,1
178,5,-0.681158,0.049793,-0.369351,-0.344043,-0.334471,1,1
163,5,-0.642012,0.010165,-0.324151,-0.280002,-0.333934,1,1
193,5,-0.661436,-0.095258,-0.368202,-0.418522,-0.369915,1,1
167,5,-0.673762,0.053662,-0.452274,-0.233979,-0.262321,1,1
184,5,-0.627566,-0.136143,-0.445079,-0.312671,-0.181274,1,1
195,5,-0.655263,-0.148486,-0.385648,-0.298277,-0.232327,1,1
168,5,-0.654060,0.034033,-0.410661,-0.291023,-0.365802,1,1
164,5,-0.678030,-0.039090,-0.341154,-0.382168,-0.323685,1,1
182,5,-0.655604,-0.064494,-0.309153,-0.309301,-0.333220,1,1
162,5,-0.646434,-0.106349,-0.331855,-0.289737,-0.244370,1,1
171,5,-0.694397,0.013404,-0.330857,-0.371496,-0.332511,1,1
197,5,-0.706678,0.029417,-0.370682,-0.371175,-0.247355,1,1
188,5,-0.699789,-0.076702,-0.328080,-0.343726,-0.291699,1,1
176,5,-0.664070,-0.019138,-0.383883,-0.344495,-0.283189,1,1
198,5,-0.600944,-0.038412,-0.355746,-0.356032,-0.352016,1,1
170,5,-0.746130,-0.029654,-0.304011,-0.246461,-0.277166,1,1
174,5,-0.652977,0.002798,-0.404427,-0.261151,-0.288375,1,1
192,5,-0.657662,-0.071741,-0.327192,-0.439310,-0.303603,1,1
166,5,-0.700250,-0.026984,-0.378565,-0.351044,-0.305320,1,1
196,5,-0.633818,-0.058167,-0.341879,-0.310529,-0.316430,1,1
189,5,-0.734721,-0.026676,-0.338909,-0.425813,-0.266806,1,1
185,5,-0.657583,-0.129333,-0.331793,-0.326954,-0.343316,1,1
191,5,-0.669311,-0.067150,-0.453172,-0.431648,-0.385031,1,1
177,5,-0.602900,-0.002140,-0.296297,-0.284838,-0.382120,1,1
187,5,-0.669663,-0.104267,-0.426983,-0.420626,-0.401542,1,1
199,5,-0.596951,-0.047028,-0.452469,-0.346262,-0.354133,1,1
169,5,-0.705504,0.101015,-0.333689,-0.290553,-0.310412,1,0
161,5,-0.642084,0.037743,-0.377654,-0.302417,-0.247297,1,1
179,5,-0.684665,-0.021052,-0.391364,-0.269918,-0.161792,1,1
183,5,-0.682452,-0.027965,-0.354277,-0.302022,-0.300583,1,1
181,5,-0.594225,-0.066019,-0.362161,-0.298010,-0.418874,1,1
172,5,-0.625916,-0.017376,-0.334564,-0.355790,-0.248718,1,1
194,5,-0.670224,-0.110092,-0.390097,-0.356669,-0.347290,1,1
175,5,-0.721407,-0.054811,-0.457496,-0.307203,-0.350711,1,1
160,5,-0.625536,0.009729,-0.395456,-0.345613,-0.315606,1,1
165,5,-0.708492,0.147220,-0.384699,-0.403145,-0.290209,1,0
213,6,-0.660069,0.028083,-0.427270,-0.315530,-0.288364,1,1
222,6,-0.671578,-0.111183,-0.456944,-0.377418,-0.371100,1,1
237,6,-0.659447,-0.089535,-0.391066,-0.270370,-0.288221,1,1
225,6,-0.608543,-0.187346,-0.398862,-0.302729,-0.248846,0,1
229,6,-0.735279,-0.090679,-0.417045,-0.313869,-0.330879,1,1
231,6,-0.732772,-0.088447,-0.460589,-0.369678,-0.305890,1,1
209,6,-0.679424,0.030523,-0.373170,-0.416338,-0.181326,1,1
207,6,-0.744372,-0.045710,-0.313537,-0.321950,-0.328763,1,1
201,6,-0.653369,-0.031879,-0.354515,-0.336047,-0.227112,1,1
221,6,-0.632948,-0.116147,-0.381911,-0.311248,-0.225313,1,1
230,6,-0.732133,-0.013977,-0.387798,-0.328843,-0.356864,1,1
239,6,-0.589921,-0.113747,-0.351647,-0.426226,-0.339817,1,1
205,6,-0.633473,0.013493,-0.412503,-0.304988,-0.250096,1,1
200,6,-0.725565,0.010329,-0.358743,-0.355441,-0.296074,1,1
220,6,-0.694824,-0.031291,-0.372880,-0.332844,-0.299466,1,1
204,6,-0.615692,-0.002898,-0.295897,-0.291388,-0.311691,1,1
219,6,-0.649320,0.054740,-0.241614,-0.337302,-0.261220,1,1
224,6,-0.595247,-0.049139,-0.328272,-0.372346,-0.293511,1,1
234,6,-0.642706,-0.037511,-0.250278,-0.330483,-0.328581,1,1
214,6,-0.708602,0.020002,-0.417269,-0.257851,-0.135441,1,1
218,6,-0.610798,-0.073442,-0.339252,-0.339559,-0.281719,1,1
226,6,-0.581324,-0.131879,-0.371597,-0.424017,-0.265433,0,1
210,6,-0.750621,0.031511,-0.381191,-0.320191,-0.300430,1,1
228,6,-0.660600,-0.072434,-0.459019,-0.317998,-0.366159,1,1
223,6,-0.689245,-0.069962,-0.338243,-0.296436,-0.359936,1,1
208,6,-0.612308,0.015705,-0.342487,-0.380596,-0.269306,1,1
233,6,-0.697793,-0.042420,-0.430330,-0.312941,-0.296466,1,1
235,6,-0.636031,-0.052436,-0.308538,-0.290438,-0.313010,1,1
203,6,-0.643994,-0.030353,-0.294448,-0.298520,-0.280107,1,1
216,6,-0.632107,-0.012055,-0.295778,-0.356262,-0.320061,1,1
215,6,-0.744325,0.019432,-0.302084,-0.387603,-0.229172,1,1
202,6,-0.596013,-0.035052,-0.326274,-0.429819,-0.309791,1,1
211,6,-0.660899,0.013442,-0.398924,-0.321107,-0.298853,1,1
236,6,-0.525460,-0.028576,-0.306532,-0.302142,-0.294887,1,1
212,6,-0.696668,-0.156811,-0.346074,-0.340803,-0.290984,1,1
227,6,-0.676453,-0.056651,-0.412041,-0.358536,-0.316797,1,1
232,6,-0.633428,-0.050812,-0.345246,-0.388527,-0.247758,1,1
238,6,-0.559042,-0.005849,-0.368863,-0.327783,-0.309442,1,1
206,6,-0.609748,-0.022126,-0.286486,-0.321931,-0.373457,1,1
217,6,-0.585093,0.041740,-0.328250,-0.307437,-0.267126,1,1
241,7,-0.638618,-0.061415,-0.327966,-0.331457,-0.356699,1,1
250,7,-0.683675,0.007241,-0.324385,-0.354168,-0.342451,1,1
273,7,-0.666404,-0.104008,-0.376918,-0.338488,-0.266322,1,1
260,7,-0.672644,-0.096403,-0.362600,-0.371600,-0.338759,1,1
248,7,-0.611788,-0.014831,-0.311617,-0.311740,-0.195164,1,1
275,7,-0.653895,-0.107006,-0.386205,-0.365782,-0.303200,1,1
278,7,-0.638455,-0.038021,-0.382252,-0.286483,-0.259295,1,1
257,7,-0.723066,0.079693,-0.330480,-0.277377,-0.278207,1,0
258,7,-0.635022,-0.010428,-0.356109,-0.305201,-0.307640,1,1
259,7,-0.649386,0.064187,-0.253634,-0.214832,-0.316150,1,0
242,7,-0.703993,0.026345,-0.271372,-0.244081,-0.296573,1,1
251,7,-0.575661,-0.020908,-0.270489,-0.248055,-0.298019,1,1
254,7,-0.559643,-0.063943,-0.268418,-0.280010,-0.229457,1,1
264,7,-0.625678,-0.072016,-0.326683,-0.390251,-0.354906,1,1
246,7,-0.642784,0.002019,-0.287066,-0.243092,-0.213231,1,1
266,7,-0.629348,-0.079300,-0.390669,-0.308681,-0.315585,1,1
270,7,-0.678102,-0.103185,-0.381194,-0.360346,-0.361095,1,1
261,7,-0.620362,-0.013640,-0.314394,-0.356285,-0.300682,1,1
240,7,-0.524232,-0.061205,-0.336088,-0.315724,-0.218688,1,1
249,7,-0.722253,-0.075829,-0.313632,-0.214423,-0.265559,1,1
269,7,-0.660489,-0.065362,-0.272171,-0.267002,-0.265768,1,1
247,7,-0.630915,0.005611,-0.369297,-0.223054,-0.200030,1,1
279,7,-0.596664,-0.000781,-0.352506,-0.437838,-0.351304,1,1
262,7,-0.585513,-0.127497,-0.313941,-0.298442,-0.308754,1,1
263,7,-0.677243,-0.083725,-0.334232,-0.285253,-0.289102,1,1
271,7,-0.645989,-0.127794,-0.403403,-0.415543,-0.297048,1,1
255,7,-0.659470,-0.008442,-0.328791,-0.336244,-0.322797,1,1
245,7,-0.499959,-0.058556,-0.222343,-0.314190,-0.175645,1,0
252,7,-0.727405,-0.004633,-0.373171,-0.323009,-0.289484,1,1
267,7,-0.707653,-0.064995,-0.286620,-0.316138,-0.262433,1,1
256,7,-0.646002,0.074282,-0.401567,-0.289916,-0.252056,1,0
274,7,-0.656963,-0.049600,-0.363460,-0.371092,-0.294091,1,1
253,7,-0.552430,0.039944,-0.290209,-0.259500,-0.296412,1,0
268,7,-0.666517,-0.099145,-0.397015,-0.301438,-0.326943,1,1
276,7,-0.724596,-0.056635,-0.361153,-0.350491,-0.420800,1,1
243,7,-0.565528,0.039186,-0.300568,-0.325355,-0.325470,1,0
277,7,-0.643534,-0.138041,-0.342169,-0.298186,-0.359989,1,1
244,7,-0.590635,-0.019051,-0.342037,-0.140177,-0.339642,1,1
272,7,-0.679512,-0.111226,-0.438960,-0.331652,-0.324244,1,1
265,7,-0.631484,-0.084320,-0.344913,-0.361299,-0.471333,1,1
284,8,-0.593114,0.012685,-0.264877,-0.327320,-0.281940,1,1
286,8,-0.622955,-0.064447,-0.205638,-0.263707,-0.231609,1,1
317,8,-0.700255,-0.111989,-0.322920,-0.300954,-0.209569,0,1
285,8,-0.594105,-0.041079,-0.287757,-0.257376,-0.327602,1,1
288,8,-0.595275,-0.001023,-0.330241,-0.330350,-0.199178,1,1
309,8,-0.630996,-0.056653,-0.300016,-0.334912,-0.361864,1,1
281,8,-0.574218,0.056822,-0.388660,-0.242723,-0.229348,1,0
282,8,-0.600585,0.015031,-0.325017,-0.287188,-0.199147,1,1
318,8,-0.734644,-0.118100,-0.338455,-0.336473,-0.231950,0,1
298,8,-0.550996,0.054949,-0.256502,-0.331165,-0.253784,1,0
310,8,-0.652389,-0.078443,-0.327397,-0.309531,-0.300287,1,1
287,8,-0.602991,0.003524,-0.324552,-0.293202,-0.262675,1,1
314,8,-0.648705,-0.110477,-0.406372,-0.282802,-0.367072,1,1
316,8,-0.636548,-0.044214,-0.307880,-0.345356,-0.306271,1,1
306,8,-0.624838,-0.018883,-0.331437,-0.399655,-0.275982,1,1
293,8,-0.562921,0.028881,-0.350745,-0.279147,-0.245541,1,1
290,8,-0.555330,-0.004512,-0.341544,-0.346146,-0.311721,1,1
315,8,-0.714153,-0.028053,-0.399151,-0.234100,-0.337483,1,1
280,8,-0.566230,0.037681,-0.276018,-0.285617,-0.213740,1,1
300,8,-0.736065,-0.034120,-0.283014,-0.391615,-0.371458,0,1
292,8,-0.448502,0.044062,-0.276938,-0.298644,-0.245497,1,0
297,8,-0.519564,-0.008442,-0.271399,-0.287120,-0.329556,1,1
299,8,-0.552135,0.095750,-0.352518,-0.290185,-0.311139,1,0
295,8,-0.558028,0.025953,-0.269813,-0.267029,-0.267673,1,1
294,8,-0.587237,-0.115211,-0.315761,-0.263977,-0.306865,1,1
283,8,-0.557563,0.020955,-0.290804,-0.292810,-0.231378,1,1
305,8,-0.520841,-0.039229,-0.350276,-0.408758,-0.296903,1,1
313,8,-0.667028,-0.087488,-0.400715,-0.251902,-0.284283,1,1
303,8,-0.690437,-0.099008,-0.417338,-0.431856,-0.288797,1,1
307,8,-0.673613,-0.009254,-0.325292,-0.311304,-0.302720,1,1
312,8,-0.631864,-0.074188,-0.375303,-0.257543,-0.359309,1,1
308,8,-0.597496,-0.073547,-0.363226,-0.323566,-0.356235,1,1
304,8,-0.580176,-0.191908,-0.337117,-0.366734,-0.224877,0,1
301,8,-0.589253,-0.051465,-0.357630,-0.339795,-0.256472,1,1
319,8,-0.594663,-0.026581,-0.310851,-0.432411,-0.321823,1,1
291,8,-0.571140,-0.036163,-0.366589,-0.229547,-0.282475,1,1
311,8,-0.552193,-0.008616,-0.261434,-0.389221,-0.350778,1,1
289,8,-0.648984,-0.014610,-0.343272,-0.244731,-0.306904,1,1
302,8,-0.670833,-0.110886,-0.330172,-0.409965,-0.353050,1,1
296,8,-0.624936,0.093973,-0.316390,-0.237200,-0.213168,1,0
342,9,-0.602067,-0.176742,-0.339389,-0.364075,-0.255261,0,1
339,9,-0.581197,-0.020552,-0.241428,-0.272011,-0.259192,1,1
343,9,-0.615770,0.014076,-0.380579,-0.333512,-0.319616,1,1
344,9,-0.597804,-0.022399,-0.330199,-0.313536,-0.270537,1,1
346,9,-0.595491,-0.016278,-0.329997,-0.351218,-0.378191,1,1
336,9,-0.444866,0.115875,-0.222039,-0.250958,-0.296760,1,0
356,9,-0.680474,-0.157950,-0.302830,-0.233245,-0.344323,0,1
355,9,-0.578150,-0.068237,-0.370294,-0.324747,-0.242188,1,1
322,9,-0.593644,0.027784,-0.329707,-0.378973,-0.298817,1,1
324,9,-0.607658,0.055393,-0.214497,-0.286748,-0.242758,1,1
345,9,-0.636098,-0.105637,-0.298626,-0.205833,-0.251509,1,1
334,9,-0.537845,-0.072240,-0.347636,-0.272353,-0.277994,1,1
341,9,-0.593908,-0.089620,-0.368874,-0.294501,-0.304417,1,1
352,9,-0.588401,-0.160837,-0.389796,-0.370199,-0.275823,1,1
330,9,-0.538733,0.019113,-0.263396,-0.234613,-0.199429,1,1
354,9,-0.615235,-0.164092,-0.341699,-0.404177,-0.371454,0,1
326,9,-0.576640,-0.032044,-0.305041,-0.213185,-0.357217,1,1
353,9,-0.577155,-0.051325,-0.296703,-0.402194,-0.261786,1,1
351,9,-0.625429,-0.148348,-0.290620,-0.338248,-0.220297,1,1
338,9,-0.543145,-0.029077,-0.252515,-0.312639,-0.235506,1,1
349,9,-0.624397,-0.034317,-0.322476,-0.309245,-0.283788,1,1
323,9,-0.611293,-0.043758,-0.230073,-0.285706,-0.321040,1,1
320,9,-0.615993,0.114163,-0.342472,-0.283580,-0.334619,1,0
347,9,-0.590692,-0.040082,-0.312694,-0.372470,-0.289437,1,1
348,9,-0.595965,-0.094936,-0.338039,-0.340921,-0.243058,1,1
337,9,-0.579218,-0.037455,-0.390905,-0.188545,-0.080306,1,1
328,9,-0.597981,-0.035617,-0.263645,-0.363175,-0.182453,1,1
333,9,-0.619414,0.049983,-0.385764,-0.319539,-0.256292,1,1
335,9,-0.486713,0.036214,-0.281972,-0.220517,-0.170308,1,0
321,9,-0.530851,0.034037,-0.325849,-0.340839,-0.215863,1,1
332,9,-0.590984,-0.071740,-0.276403,-0.258883,-0.243109,1,1
327,9,-0.639332,-0.053958,-0.294942,-0.243261,-0.224720,1,1
340,9,-0.664637,-0.148270,-0.379497,-0.245384,-0.240026,0,1
359,9,-0.633102,-0.099730,-0.403096,-0.269791,-0.311138,1,1
325,9,-0.590464,-0.036907,-0.281559,-0.279544,-0.299404,1,1
358,9,-0.657597,-0.077740,-0.365162,-0.282131,-0.337619,1,1
357,9,-0.630717,-0.089326,-0.356471,-0.388769,-0.311833,1,1
350,9,-0.682128,0.041731,-0.290556,-0.273542,-0.318226,1,1
331,9,-0.642426,0.028740,-0.274281,-0.228843,-0.288947,1,1
329,9,-0.526913,-0.029019,-0.278863,-0.200926,-0.214895,1,1
389,10,-0.692555,-0.163041,-0.266044,-0.322615,-0.302333,0,1
387,10,-0.452461,-0.046716,-0.325650,-0.213782,-0.205854,1,1
383,10,-0.512630,-0.178585,-0.303496,-0.328207,-0.344643,0,1
372,10,-0.518248,-0.008132,-0.222541,-0.303034,-0.336636,1,1
395,10,-0.520268,-0.080947,-0.312911,-0.196418,-0.295002,1,1
396,10,-0.598204,-0.141369,-0.281155,-0.324680,-0.348859,1,1
380,10,-0.588706,-0.058898,-0.318164,-0.264167,-0.312548,1,1
391,10,-0.493920,-0.037968,-0.260281,-0.367440,-0.199097,1,1
386,10,-0.646789,-0.105517,-0.314683,-0.234483,-0.300502,1,1
