global_id,timestamp,f1,f2,f3,f4,class_0,class_1
26,1,-0.797527,-0.003408,-0.058924,-0.077884,1,1
16,1,-0.799113,0.049808,0.033707,-0.201632,1,1
1,1,-0.801565,0.071985,0.199246,-0.112941,1,1
15,1,-0.752267,0.033188,0.345271,-0.214662,1,1
17,1,-0.867644,0.017667,0.178305,-0.138206,1,1
28,1,-0.797694,-0.013280,-0.054921,-0.058716,1,1
74,2,-0.784734,-0.050562,-0.031771,-0.122454,1,1
56,2,-0.785095,-0.022990,0.188897,-0.248844,1,1
68,2,-0.829860,-0.070149,-0.038973,-0.066943,1,1
54,2,-0.774134,-0.059152,0.104257,-0.079227,1,1
69,2,-0.769532,-0.047604,0.038975,0.038754,1,1
70,2,-0.783313,-0.051437,-0.063442,-0.145234,1,1
71,2,-0.795215,-0.013887,-0.118120,-0.162844,1,1
40,2,-0.751955,-0.034719,0.217012,-0.236002,1,1
59,2,-0.772844,0.004636,0.299667,-0.214232,1,1
63,2,-0.798295,-0.076222,-0.071162,-0.141710,1,1
55,2,-0.766254,-0.051692,0.272345,-0.249159,1,1
44,2,-0.869744,-0.032491,0.248611,-0.167510,1,1
77,2,-0.810488,-0.109403,0.016534,-0.116984,1,1
76,2,-0.750294,0.014376,-0.014930,-0.063392,1,1
42,2,-0.791265,0.048336,0.295727,-0.207632,1,1
62,2,-0.767876,-0.036015,-0.052461,-0.137824,1,1
61,2,-0.875268,-0.092201,-0.095905,-0.040325,1,1
72,2,-0.740571,-0.018253,-0.121299,-0.156009,1,1
67,2,-0.763332,-0.018025,0.009418,-0.146553,1,1
58,2,-0.803808,-0.007857,0.200109,-0.262461,1,1
73,2,-0.714788,-0.102029,-0.043536,0.014906,1,1
64,2,-0.824995,-0.020341,0.007251,-0.159965,1,1
48,2,-0.743421,-0.095186,0.109754,-0.144926,1,1
79,2,-0.782876,-0.024530,0.006729,-0.193903,1,1
46,2,-0.895294,0.088594,0.193719,-0.125716,1,0
60,2,-0.780730,-0.080729,-0.021344,-0.145935,1,1
53,2,-0.845401,0.024889,0.233027,-0.165664,1,1
50,2,-0.823378,-0.079143,0.234084,-0.200636,1,1
78,2,-0.821506,0.053395,-0.034129,-0.058327,1,1
66,2,-0.869432,-0.090355,-0.058334,-0.100679,1,1
49,2,-0.847796,-0.052292,0.167075,-0.250142,1,1
51,2,-0.813848,0.038589,0.320271,-0.131756,1,1
47,2,-0.745209,0.116517,0.234489,-0.154465,1,0
75,2,-0.821980,-0.078824,0.033334,-0.189119,1,1
45,2,-0.871192,-0.063817,0.196606,-0.132366,1,1
57,2,-0.764669,0.053077,0.196196,-0.187322,1,1
41,2,-0.839726,0.061464,0.188923,-0.184925,1,1
52,2,-0.794766,0.055696,0.278445,-0.199755,1,1
65,2,-0.840376,-0.070934,-0.062485,-0.131718,1,1
43,2,-0.811053,0.002692,0.157986,-0.199491,1,1
84,3,-0.746354,0.130008,0.182845,-0.111488,1,0
119,3,-0.857906,-0.106816,-0.102606,-0.096216,1,1
100,3,-0.721963,-0.009986,-0.035061,-0.148799,1,1
105,3,-0.785059,-0.008160,-0.024495,-0.183091,1,1
94,3,-0.869341,0.020549,0.234869,-0.268353,1,1
118,3,-0.770505,-0.055229,-0.045621,-0.137682,1,1
115,3,-0.824042,-0.009440,-0.018766,-0.049658,1,1
87,3,-0.840582,0.014220,0.223317,-0.193750,1,1
107,3,-0.748358,-0.181875,-0.077062,-0.098522,0,1
104,3,-0.803918,0.008597,-0.029339,-0.199286,1,1
101,3,-0.865282,0.036233,-0.064593,-0.098546,1,1
109,3,-0.831519,-0.084093,-0.164003,-0.150676,1,1
103,3,-0.750115,-0.088677,-0.001761,-0.107829,1,1
99,3,-0.757070,-0.051115,0.256045,-0.160573,1,1
92,3,-0.797971,0.017627,0.157603,-0.210206,1,1
86,3,-0.851985,0.044085,0.088308,-0.199114,1,1
93,3,-0.747432,0.003510,0.229291,-0.192010,1,1
112,3,-0.776222,-0.158176,-0.008147,-0.153274,0,1
80,3,-0.713176,-0.002433,0.214318,-0.212935,1,1
95,3,-0.694248,0.035340,0.231310,-0.225682,1,1
89,3,-0.732569,-0.011456,0.231895,-0.209195,1,1
85,3,-0.844556,0.006555,0.200958,-0.304330,1,1
114,3,-0.786263,-0.067035,-0.104521,-0.083602,1,1
90,3,-0.802075,-0.052403,0.322751,-0.198600,1,1
97,3,-0.801035,0.039771,0.218660,-0.109998,1,1
117,3,-0.752724,-0.057537,-0.101396,-0.087967,1,1
82,3,-0.856363,-0.048668,0.134125,-0.101545,1,1
113,3,-0.705634,-0.067929,-0.148436,-0.132716,1,1
102,3,-0.792188,-0.021326,-0.015199,-0.114371,1,1
81,3,-0.777335,0.000849,0.175465,-0.229059,1,1
88,3,-0.780383,0.079197,0.254920,-0.203855,1,1
83,3,-0.881821,-0.057085,0.227740,-0.199178,1,1
106,3,-0.826929,-0.063368,-0.084041,-0.097200,1,1
116,3,-0.771962,-0.110567,-0.084150,-0.096528,1,1
96,3,-0.733870,-0.047806,0.090300,-0.164129,1,1
98,3,-0.789761,0.056954,0.209571,-0.064867,1,1
111,3,-0.792712,-0.070502,-0.101588,-0.158582,1,1
108,3,-0.816508,-0.020699,-0.083234,-0.183108,1,1
91,3,-0.691748,0.026149,0.296969,-0.153199,1,1
110,3,-0.790060,-0.083211,-0.051786,-0.131528,1,1
132,4,-0.825664,-0.017088,0.210953,-0.298023,1,1
147,4,-0.881073,-0.050869,-0.145577,-0.092134,1,1
123,4,-0.769219,0.046575,0.297199,-0.271573,1,1
135,4,-0.741394,-0.017551,0.209832,-0.169165,1,1
157,4,-0.804862,-0.068275,-0.112368,-0.165198,1,1
149,4,-0.884398,-0.028586,-0.111309,-0.057921,1,1
139,4,-0.791545,0.004243,0.178585,-0.222623,1,1
122,4,-0.695613,0.065447,0.298443,-0.171861,1,0
134,4,-0.844516,-0.040762,0.269194,-0.135151,1,1
133,4,-0.831264,-0.002007,0.170379,-0.185348,1,1
128,4,-0.721687,-0.013907,0.164738,-0.171387,1,1
125,4,-0.774166,0.013121,0.149403,-0.304679,1,1
148,4,-0.773487,-0.030634,-0.100929,-0.166642,1,1
141,4,-0.725176,-0.042944,-0.157879,-0.042181,1,1
154,4,-0.781128,-0.085545,-0.127464,-0.128528,1,1
120,4,-0.782426,0.049136,0.254879,-0.153305,1,1
152,4,-0.864306,-0.085454,-0.161924,-0.064081,1,1
150,4,-0.800209,0.084836,-0.097195,-0.082172,1,1
156,4,-0.887641,-0.054072,-0.193156,-0.062641,1,1
144,4,-0.763708,-0.100168,-0.222675,-0.065359,1,1
121,4,-0.855023,0.041743,0.315610,-0.154571,1,1
137,4,-0.859723,0.024097,0.295466,-0.249439,1,1
129,4,-0.746055,-0.012560,0.207487,-0.186357,1,1
140,4,-0.792320,-0.090010,-0.181247,-0.061068,1,1
151,4,-0.842784,-0.203711,-0.178968,-0.124122,0,1
159,4,-0.834316,-0.113993,-0.139221,-0.144153,1,1
130,4,-0.885810,0.049440,0.239826,-0.186201,1,1
124,4,-0.817164,0.043442,0.213585,-0.223006,1,1
158,4,-0.727624,-0.052688,-0.123551,-0.127202,1,1
131,4,-0.838603,-0.029313,0.197386,-0.155973,1,1
126,4,-0.790990,-0.007780,0.256059,-0.272126,1,1
146,4,-0.818142,0.044988,-0.169203,-0.034964,1,1
143,4,-0.809889,-0.070001,-0.229290,-0.181692,1,1
136,4,-0.804975,0.013146,0.250013,-0.040668,1,1
155,4,-0.805257,-0.055742,-0.072997,-0.162304,1,1
127,4,-0.804231,0.006889,0.274519,-0.197252,1,1
142,4,-0.811180,-0.136290,-0.199099,-0.071409,1,1
153,4,-0.794486,0.010708,-0.233352,-0.268250,1,1
145,4,-0.727513,0.019609,-0.113377,-0.073886,1,1
138,4,-0.771093,-0.049825,0.230744,-0.202860,1,1
170,5,-0.828800,0.042636,0.266829,-0.195776,1,1
180,5,-0.830747,-0.014461,-0.134511,-0.147240,1,1
193,5,-0.824483,0.021986,-0.117397,-0.100481,1,1
185,5,-0.759838,-0.087702,-0.097890,-0.194704,1,1
186,5,-0.785345,-0.053284,-0.117351,-0.201673,1,1
173,5,-0.902989,-0.120877,0.262436,-0.222186,1,1
169,5,-0.753459,0.035773,0.150545,-0.197404,1,1
178,5,-0.832427,-0.016522,0.211592,-0.200623,1,1
167,5,-0.841631,0.047828,0.166871,-0.187732,1,1
164,5,-0.873948,0.023673,0.116197,-0.193406,1,1
199,5,-0.755409,0.000157,-0.129204,-0.117145,1,1
175,5,-0.791131,-0.042320,0.238752,-0.249435,1,1
190,5,-0.748669,-0.047918,-0.111713,-0.188369,1,1
172,5,-0.772724,-0.029553,0.241551,-0.219983,1,1
183,5,-0.765115,0.071465,-0.074361,-0.140754,1,1
181,5,-0.818891,-0.021953,-0.074368,-0.138830,1,1
195,5,-0.821819,-0.128592,-0.134821,-0.116650,1,1
189,5,-0.870581,0.025222,-0.222467,-0.133245,1,1
174,5,-0.806751,0.052535,0.257538,-0.206497,1,1
179,5,-0.773404,-0.029943,0.339932,-0.242694,1,1
182,5,-0.732275,-0.046428,-0.088063,-0.067853,1,1
192,5,-0.825742,-0.060140,-0.198132,-0.131806,1,1
162,5,-0.734382,-0.032206,0.325440,-0.228709,1,1
165,5,-0.873566,0.048978,0.201502,-0.135071,1,1
163,5,-0.858922,0.103158,0.146804,-0.186736,1,0
187,5,-0.884053,-0.011739,-0.085403,-0.056898,1,1
168,5,-0.798619,-0.037507,0.155979,-0.149501,1,1
198,5,-0.719022,0.009697,-0.089614,-0.061671,1,1
188,5,-0.825011,-0.157329,-0.146636,-0.171938,0,1
161,5,-0.765463,0.022478,0.172739,-0.141378,1,1
191,5,-0.792265,-0.039153,-0.133346,-0.002369,1,1
171,5,-0.753815,-0.027974,0.231628,-0.276162,1,1
176,5,-0.891021,-0.026862,0.240811,-0.245860,1,1
166,5,-0.798452,-0.015635,0.235997,-0.136652,1,1
196,5,-0.831278,-0.085305,-0.149615,-0.193860,1,1
184,5,-0.801654,-0.029326,-0.197046,-0.069001,1,1
194,5,-0.829187,-0.118474,-0.163422,-0.144901,1,1
177,5,-0.700584,0.071490,0.170901,-0.165299,1,0
197,5,-0.844035,-0.116973,-0.132521,-0.125384,1,1
160,5,-0.741349,-0.156854,0.130791,-0.160016,1,1
204,6,-0.709867,0.013291,0.268551,-0.082668,1,1
214,6,-0.937744,-0.006369,0.211755,-0.223993,1,1
205,6,-0.762864,-0.019311,0.148024,-0.147762,1,1
227,6,-0.854629,-0.014806,-0.221351,-0.150984,1,1
217,6,-0.849646,0.057889,0.251503,-0.295637,1,1
218,6,-0.760798,0.032290,0.301383,-0.224958,1,1
223,6,-0.761666,-0.047558,-0.192850,-0.063980,1,1
202,6,-0.835422,-0.006451,0.215670,-0.175547,1,1
225,6,-0.792451,0.020491,-0.187917,-0.151064,1,1
229,6,-0.874405,-0.082885,-0.132876,-0.173993,1,1
230,6,-0.830409,-0.019194,-0.110572,-0.050951,1,1
207,6,-0.838639,0.015223,0.129847,-0.310976,1,1
228,6,-0.805107,-0.105111,-0.242347,-0.114636,1,1
221,6,-0.814102,-0.092817,-0.145624,-0.088149,1,1
233,6,-0.841396,-0.039833,-0.193923,-0.145732,1,1
210,6,-0.679157,0.056614,0.163036,-0.252442,1,0
209,6,-0.797692,0.054747,0.265308,-0.154960,1,1
226,6,-0.783601,0.029714,-0.140939,-0.118707,1,1
206,6,-0.820375,0.049086,0.175354,-0.210354,1,1
219,6,-0.733516,-0.035151,0.284225,-0.212063,1,1
237,6,-0.809741,-0.039693,-0.087039,-0.105973,1,1
213,6,-0.870427,0.073023,0.233808,-0.128208,1,1
224,6,-0.798625,-0.056081,-0.121380,-0.122697,1,1
215,6,-0.790622,-0.027734,0.244484,-0.125022,1,1
220,6,-0.839012,-0.130833,-0.213803,-0.112602,1,1
200,6,-0.968603,0.022490,0.215786,-0.194136,1,0
231,6,-0.842040,-0.094340,-0.105024,-0.147360,1,1
239,6,-0.814299,-0.001120,-0.136026,-0.117603,1,1
211,6,-0.768244,0.042473,0.264037,-0.167388,1,1
212,6,-0.805814,0.061532,0.230379,-0.149319,1,1
234,6,-0.790471,-0.100151,-0.188406,-0.247304,1,1
238,6,-0.768433,-0.029100,-0.194806,-0.126778,1,1
208,6,-0.811972,0.000373,0.166951,-0.224724,1,1
216,6,-0.816192,0.048007,0.239459,-0.153658,1,1
235,6,-0.761749,-0.073219,-0.104667,-0.066645,1,1
222,6,-0.732495,-0.056315,-0.180377,-0.160047,1,1
236,6,-0.928307,-0.023104,-0.159120,-0.193301,1,1
232,6,-0.791490,-0.060853,-0.163124,-0.190450,1,1
201,6,-0.796220,0.026609,0.186136,-0.181209,1,1
203,6,-0.793348,0.015036,0.188972,-0.178823,1,1
258,7,-0.825009,-0.009264,0.233185,-0.193451,1,1
265,7,-0.714794,-0.020770,-0.066854,-0.127945,1,1
278,7,-0.756821,-0.064565,-0.159301,-0.080459,1,1
262,7,-0.678178,-0.010484,-0.157078,-0.077622,1,1
269,7,-0.742285,0.074378,-0.099906,-0.138935,1,1
277,7,-0.845413,-0.154602,-0.156916,-0.197874,0,1
264,7,-0.780915,-0.025324,-0.082596,-0.147896,1,1
252,7,-0.746843,-0.007458,0.236707,-0.327147,1,1
254,7,-0.813408,0.033416,0.204247,-0.179741,1,1
243,7,-0.783617,0.023300,0.221595,-0.180596,1,1
249,7,-0.848378,0.001699,0.244623,-0.212046,1,1
267,7,-0.797193,0.049970,-0.204843,-0.111499,1,1
263,7,-0.761892,-0.082972,-0.134021,-0.129289,1,1
246,7,-0.826139,0.011453,0.098652,-0.180333,1,1
255,7,-0.773647,0.036945,0.190408,-0.197870,1,1
276,7,-0.787990,-0.025948,-0.098593,-0.110078,1,1
253,7,-0.801846,-0.097323,0.233721,-0.132635,1,1
251,7,-0.898249,-0.049510,0.216491,-0.258797,1,1
248,7,-0.781656,-0.045801,0.186057,-0.141589,1,1
256,7,-0.829661,-0.073621,0.279447,-0.208100,1,1
268,7,-0.748447,0.011344,-0.283538,-0.135140,1,1
241,7,-0.857458,-0.036784,0.140966,-0.145231,1,1
259,7,-0.692423,0.054799,0.338310,-0.261316,1,1
250,7,-0.771799,-0.030059,0.270120,-0.272415,1,1
266,7,-0.718932,-0.099039,-0.169072,-0.063220,1,1
279,7,-0.792000,-0.049680,-0.142225,-0.148727,1,1
240,7,-0.774516,-0.020826,0.226651,-0.195481,1,1
242,7,-0.697962,0.012835,0.266340,-0.180933,1,1
247,7,-0.741517,0.026589,0.142428,-0.220788,1,1
275,7,-0.843231,-0.073047,-0.118978,-0.098707,1,1
270,7,-0.837071,0.022627,-0.166749,-0.132820,1,1
244,7,-0.820507,-0.040110,0.244467,-0.081226,1,1
271,7,-0.687558,0.010607,-0.102139,-0.143763,1,1
260,7,-0.729678,-0.054558,-0.149002,-0.115670,1,1
272,7,-0.876802,-0.028192,-0.049588,-0.159958,1,1
273,7,-0.829817,-0.042893,-0.198883,-0.092700,1,1
274,7,-0.819658,-0.078867,-0.195306,-0.065967,1,1
261,7,-0.796153,-0.111135,-0.233001,-0.041472,1,1
245,7,-0.721184,0.003198,0.223696,-0.131939,1,1
257,7,-0.685581,0.036224,0.193182,-0.174304,1,1
308,8,-0.801575,-0.055555,-0.222531,-0.032946,1,1
300,8,-0.801391,-0.004354,-0.126480,-0.164623,1,1
317,8,-0.727313,-0.035765,-0.181275,-0.200178,1,1
306,8,-0.763473,-0.014504,-0.240056,-0.078403,1,1
287,8,-0.811694,0.046987,0.155233,-0.153789,1,1
281,8,-0.769955,-0.035580,0.245863,-0.086263,1,1
285,8,-0.751970,0.017309,0.168658,-0.234041,1,1
296,8,-0.808865,0.006180,0.188791,-0.230944,1,1
299,8,-0.842963,-0.014724,0.316704,-0.155826,1,1
314,8,-0.846160,-0.155154,-0.054578,-0.267320,0,1
318,8,-0.783776,0.026653,-0.095530,0.030109,1,1
289,8,-0.839269,0.039052,0.220227,-0.209877,1,1
292,8,-0.821486,0.038532,0.162297,-0.245719,1,1
304,8,-0.795316,-0.014088,-0.109102,-0.133956,1,1
310,8,-0.821988,0.017578,-0.180739,-0.149491,1,1
305,8,-0.874966,-0.002224,-0.082099,-0.151724,1,1
286,8,-0.772777,0.020792,0.215951,-0.212224,1,1
295,8,-0.785717,0.065692,0.112899,-0.166075,1,1
301,8,-0.794096,0.033440,-0.138375,-0.196262,1,1
282,8,-0.850345,0.023877,0.127560,-0.110462,1,1
319,8,-0.730788,-0.139935,-0.156020,-0.139614,0,1
288,8,-0.792162,-0.046028,0.126623,-0.215010,1,1
294,8,-0.852596,0.042641,0.199501,-0.155504,1,1
311,8,-0.815949,0.054378,-0.197477,-0.008582,1,1
315,8,-0.746138,-0.014196,-0.086355,-0.138625,1,1
298,8,-0.767063,-0.053309,0.192476,-0.152115,1,1
290,8,-0.830531,-0.068233,0.211087,-0.164703,1,1
303,8,-0.754685,-0.022156,-0.205605,-0.158157,1,1
284,8,-0.846898,0.026998,0.229124,-0.199826,1,1
302,8,-0.804411,-0.088446,-0.170264,-0.197666,1,1
297,8,-0.830485,-0.000867,0.313059,-0.140144,1,1
312,8,-0.801795,-0.024540,-0.248830,-0.167421,1,1
313,8,-0.802591,-0.002109,-0.049622,-0.124764,1,1
309,8,-0.745692,0.017192,-0.205136,-0.185687,1,1
291,8,-0.878588,0.098344,0.221939,-0.206754,1,0
307,8,-0.828325,-0.072387,-0.111534,-0.083750,1,1
293,8,-0.891634,0.011528,0.136495,-0.283478,1,1
283,8,-0.862509,-0.011018,0.227562,-0.325328,1,1
280,8,-0.841969,-0.124532,0.266654,-0.182252,1,1
316,8,-0.882243,0.005789,-0.152782,-0.165993,1,1
321,9,-0.739844,0.072342,0.217554,-0.153255,1,1
335,9,-0.780622,0.007591,0.155616,-0.142206,1,1
348,9,-0.885494,-0.011416,-0.168581,-0.132418,1,1
353,9,-0.776044,-0.056247,-0.144092,-0.077340,1,1
352,9,-0.791507,-0.045446,-0.201810,-0.170281,1,1
338,9,-0.776940,-0.018227,0.212933,-0.270639,1,1
358,9,-0.832019,-0.103714,-0.199323,-0.110074,1,1
333,9,-0.756003,0.001043,0.222927,-0.144898,1,1
355,9,-0.853396,-0.065216,-0.078726,-0.058580,1,1
334,9,-0.776003,0.033272,0.274483,-0.164988,1,1
349,9,-0.708973,-0.070007,-0.138267,-0.153963,1,1
329,9,-0.713412,0.064966,0.262041,-0.183956,1,1
320,9,-0.810489,-0.028259,0.189475,-0.098959,1,1
343,9,-0.805495,0.004457,-0.162982,-0.247156,1,1
357,9,-0.761487,-0.066875,-0.129962,-0.152386,1,1
331,9,-0.818651,-0.034122,0.205397,-0.141873,1,1
324,9,-0.853927,-0.019428,0.142861,-0.200687,1,1
323,9,-0.838730,0.017859,0.188842,-0.129172,1,1
330,9,-0.873199,0.012176,0.139386,-0.156078,1,1
346,9,-0.851573,0.055337,-0.261315,-0.136734,1,1
341,9,-0.817960,-0.039916,-0.078943,-0.200061,1,1
322,9,-0.862373,0.013679,0.183961,-0.168997,1,1
340,9,-0.803021,-0.113698,-0.231338,-0.179297,1,1
339,9,-0.770198,0.007791,0.202786,-0.200487,1,1
336,9,-0.737426,-0.000225,0.233888,-0.183037,1,1
337,9,-0.800131,0.029219,0.104119,-0.152455,1,1
332,9,-0.769619,-0.027215,0.214760,-0.105295,1,1
354,9,-0.817953,-0.067439,-0.141582,-0.106840,1,1
344,9,-0.893861,-0.106056,-0.157272,-0.233227,1,1
356,9,-0.840721,-0.092750,-0.158196,-0.127594,1,1
345,9,-0.727514,-0.044647,-0.187731,-0.064195,1,1
350,9,-0.818773,-0.123799,-0.205311,-0.184087,1,1
326,9,-0.811451,-0.034546,0.185387,-0.178084,1,1
327,9,-0.855053,-0.011120,0.264197,-0.198795,1,1
342,9,-0.743577,-0.100598,-0.195272,-0.156312,1,1
347,9,-0.770962,-0.048758,-0.123123,-0.141505,1,1
328,9,-0.842202,0.062336,0.253720,-0.185212,1,1
351,9,-0.774440,0.007627,-0.236538,-0.100807,1,1
359,9,-0.838069,-0.102006,-0.171525,-0.127322,1,1
325,9,-0.834082,-0.082844,0.230798,-0.205030,1,1
397,10,-0.762745,-0.136948,-0.159997,-0.077933,1,1
396,10,-0.768862,-0.045091,-0.048511,-0.182462,1,1
360,10,-0.746550,0.035406,0.281287,-0.150001,1,1
363,10,-0.829901,-0.113618,0.213039,-0.199013,1,1
387,10,-0.802841,-0.037874,-0.107794,-0.117951,1,1
398,10,-0.759320,-0.012373,-0.111624,-0.170617,1,1
365,10,-0.749618,-0.000000,0.173657,-0.249117,1,1
361,10,-0.757539,-0.001856,0.247494,-0.152358,1,1
399,10,-0.737725,-0.045342,-0.199653,-0.127563,1,1
383,10,-0.863175,-0.130519,-0.195536,-0.147234,1,1
384,10,-0.821131,-0.013197,-0.156280,-0.127767,1,1
366,10,-0.900983,0.078094,0.232255,-0.226524,1,0
385,10,-0.725444,-0.075667,-0.124755,-0.114638,1,1
362,10,-0.736194,-0.070798,0.183158,-0.151656,1,1
364,10,-0.766553,0.006866,0.295738,-0.191225,1,1
377,10,-0.832220,0.007655,0.249278,-0.167086,1,1
388,10,-0.850832,-0.027069,-0.168231,-0.076771,1,1
389,10,-0.882080,0.009102,-0.165605,-0.197695,1,1
367,10,-0.849651,0.031059,0.231316,-0.166976,1,1
394,10,-0.912542,-0.057145,-0.149212,-0.093934,1,1
378,10,-0.837352,-0.077696,0.305126,-0.157008,1,1
376,10,-0.834990,0.009481,0.310301,-0.233961,1,1
372,10,-0.753812,-0.049337,0.257176,-0.101531,1,1
371,10,-0.932356,-0.017866,0.174384,-0.086729,1,1
395,10,-0.818725,-0.046795,-0.161740,-0.125952,1,1
391,10,-0.794673,-0.006756,-0.167917,-0.176509,1,1
379,10,-0.766621,0.066030,0.274158,-0.195964,1,1
380,10,-0.778325,-0.018293,-0.244972,-0.242301,1,1
370,10,-0.714436,0.019823,0.199880,-0.108930,1,1
382,10,-0.800959,0.018396,-0.215855,-0.133108,1,1
375,10,-0.804755,0.056025,0.180933,-0.179713,1,1
393,10,-0.781376,-0.028047,-0.136340,-0.091315,1,1
369,10,-0.711925,-0.004322,0.203267,-0.177420,1,1
392,10,-0.782059,-0.030281,-0.111050,-0.050640,1,1
386,10,-0.771177,-0.018153,-0.085747,-0.032354,1,1
373,10,-0.794195,0.048344,0.143049,-0.137099,1,1
390,10,-0.865183,-0.048441,-0.144463,-0.111225,1,1
374,10,-0.777176,0.069984,0.196997,-0.168809,1,1
381,10,-0.713612,-0.092631,-0.164945,-0.148077,1,1
368,10,-0.751569,-0.023594,0.268678,-0.175294,1,1
425,11,-0.755251,-0.095485,-0.214828,-0.009713,1,1
402,11,-0.825694,0.040557,0.274175,0.071508,1,1
423,11,-0.793334,-0.073846,-0.181152,-0.045958,1,1
439,11,-0.791071,-0.112690,-0.205657,-0.124947,1,1
438,11,-0.769065,-0.060326,-0.125883,-0.141435,1,1
431,11,-0.802381,-0.064720,-0.122892,-0.136692,1,1
401,11,-0.760740,0.085990,0.307814,0.095664,1,1
422,11,-0.685176,-0.045272,-0.143034,-0.126357,1,1
418,11,-0.741394,0.079670,0.265414,0.121746,1,1
403,11,-0.768939,-0.106994,0.389804,0.079662,1,1
427,11,-0.877517,-0.135691,-0.287623,-0.139475,0,1
421,11,-0.794740,0.015231,-0.152992,-0.230090,1,1
410,11,-0.871228,0.023747,0.298716,0.069333,1,1
426,11,-0.763876,-0.104517,-0.207972,-0.069889,1,1
433,11,-0.891629,-0.071689,-0.181233,-0.220972,1,1
405,11,-0.752990,0.066230,0.366714,0.063855,1,1
415,11,-0.717772,-0.024762,0.331598,0.245560,1,1
408,11,-0.742173,-0.002110,0.264516,0.126906,1,1
436,11,-0.761518,-0.141950,-0.136532,-0.120639,0,1
437,11,-0.781410,-0.031260,-0.138667,-0.083858,1,1
414,11,-0.813462,0.075064,0.221543,0.012446,1,1
404,11,-0.797583,-0.034101,0.359575,0.134743,1,1
430,11,-0.758099,0.020134,-0.183752,-0.130716,1,1
424,11,-0.732001,-0.148333,-0.225994,-0.188138,0,1
416,11,-0.826672,-0.022162,0.315627,0.094494,1,1
406,11,-0.787329,0.032747,0.299058,0.124013,1,1
409,11,-0.794134,-0.076756,0.281207,0.186336,1,1
428,11,-0.790324,-0.047822,-0.135704,-0.052280,1,1
435,11,-0.818603,-0.195987,-0.198103,-0.103592,0,1
432,11,-0.803412,-0.003452,-0.222878,-0.115273,1,1
413,11,-0.761750,0.004218,0.234860,0.141638,1,1
434,11,-0.744669,-0.005590,-0.145766,-0.074264,1,1
400,11,-0.884886,0.033168,0.340886,0.081112,1,1
407,11,-0.728621,0.049362,0.371948,0.130544,1,1
419,11,-0.783869,-0.047470,0.337661,0.128075,1,1
417,11,-0.816989,-0.010687,0.299282,0.057529,1,1
429,11,-0.810369,-0.101748,-0.289215,-0.125128,1,1
420,11,-0.801168,-0.071987,-0.295735,-0.164191,1,1
412,11,-0.789812,-0.016386,0.329533,0.121507,1,1
411,11,-0.793682,-0.083092,0.344323,0.034204,1,1
451,12,-0.757693,-0.043229,0.330210,0.085034,1,1
478,12,-0.848170,-0.021026,-0.142916,-0.172117,1,1
448,12,-0.750025,-0.024307,0.284607,0.105666,1,1
476,12,-0.756515,-0.012540,-0.209073,-0.155289,1,1
444,12,-0.678685,0.005534,0.295560,0.146190,1,1
456,12,-0.749098,0.060983,0.235943,0.220056,1,1
467,12,-0.744479,-0.056663,-0.064459,-0.062247,1,1
443,12,-0.861618,-0.013464,0.291900,-0.044953,1,1
440,12,-0.738468,-0.097571,0.385301,0.097978,1,1
