global_id,timestamp,f1,f2,f3,f4,f5,class_0,class_1
289,8,-0.650950,0.182483,-0.264528,-0.194516,-0.211561,1,1
313,8,-0.736656,0.227156,-0.314107,-0.282749,-0.318189,1,1
315,8,-0.691787,0.108856,-0.361843,-0.316130,-0.260058,1,1
312,8,-0.601339,0.142983,-0.272611,-0.377542,-0.210994,1,1
296,8,-0.716215,0.177434,-0.243437,-0.179806,-0.173581,1,1
307,8,-0.633877,0.197089,-0.230354,-0.247681,-0.294713,1,1
304,8,-0.737219,0.108896,-0.301524,-0.241534,-0.360311,1,1
286,8,-0.695509,0.254169,-0.228758,-0.291668,-0.216771,1,1
292,8,-0.732444,0.191535,-0.184675,-0.149046,-0.172616,1,1
288,8,-0.796972,0.244952,-0.285755,-0.200215,-0.243445,1,1
280,8,-0.774623,0.237588,-0.159231,-0.171496,-0.247388,1,1
326,9,-0.560487,0.145787,-0.202077,-0.118468,-0.256229,1,0
342,9,-0.844285,0.153051,-0.207413,-0.300021,-0.234426,0,1
334,9,-0.689863,0.226753,-0.253104,-0.247475,-0.227857,1,1
337,9,-0.723689,0.143592,-0.188154,-0.250699,-0.297177,1,1
320,9,-0.718210,0.184749,-0.201198,-0.256210,-0.173321,1,1
339,9,-0.614383,0.219246,-0.234529,-0.181552,-0.231966,1,0
321,9,-0.705000,0.225104,-0.226647,-0.203907,-0.134620,1,1
353,9,-0.813464,0.116078,-0.296645,-0.318572,-0.226778,0,1
358,9,-0.722417,0.090523,-0.297482,-0.352941,-0.318609,1,1
355,9,-0.785409,0.186189,-0.350689,-0.303904,-0.332812,1,1
327,9,-0.722786,0.228207,-0.258970,-0.186274,-0.171739,1,1
349,9,-0.678779,0.114399,-0.258150,-0.342135,-0.266174,1,1
356,9,-0.765349,0.042461,-0.309441,-0.158736,-0.207106,0,1
328,9,-0.671886,0.186052,-0.270600,-0.292637,-0.236883,1,1
347,9,-0.812873,0.135924,-0.268778,-0.366945,-0.231439,1,1
322,9,-0.686297,0.158925,-0.296056,-0.296422,-0.186758,1,1
345,9,-0.741467,0.117955,-0.342879,-0.401976,-0.231142,1,1
336,9,-0.773333,0.213741,-0.288308,-0.268491,-0.139217,1,1
329,9,-0.633889,0.200202,-0.265790,-0.211803,-0.145542,1,1
331,9,-0.739100,0.193398,-0.271068,-0.147254,-0.127816,1,1
340,9,-0.761771,0.253714,-0.349274,-0.232486,-0.229884,1,1
357,9,-0.701006,0.210539,-0.348689,-0.303672,-0.195327,1,1
332,9,-0.569236,0.164526,-0.205089,-0.141689,-0.172764,1,0
323,9,-0.693786,0.262951,-0.257610,-0.261802,-0.146648,1,1
325,9,-0.749121,0.150159,-0.285330,-0.264075,-0.165959,1,1
344,9,-0.696849,0.249469,-0.189130,-0.347895,-0.230955,1,1
333,9,-0.714132,0.291736,-0.261078,-0.216347,-0.205522,1,0
330,9,-0.665677,0.172492,-0.294712,-0.251084,-0.270290,1,1
324,9,-0.679049,0.156474,-0.294443,-0.259101,-0.094804,1,1
350,9,-0.794186,0.162271,-0.263199,-0.272571,-0.304344,1,1
354,9,-0.772101,0.137323,-0.249653,-0.285293,-0.255859,1,1
343,9,-0.767727,0.167814,-0.225076,-0.393829,-0.185494,1,1
338,9,-0.705861,0.257826,-0.314934,-0.241910,-0.186121,1,1
351,9,-0.715355,0.147716,-0.277252,-0.305701,-0.208286,1,1
346,9,-0.749914,0.155698,-0.220141,-0.324927,-0.220670,1,1
335,9,-0.615829,0.165314,-0.281364,-0.134047,-0.168884,1,1
348,9,-0.760561,0.152609,-0.335622,-0.340434,-0.270491,1,1
341,9,-0.846464,0.187191,-0.282587,-0.325657,-0.264021,0,1
359,9,-0.720099,0.124428,-0.202689,-0.318284,-0.336434,1,1
352,9,-0.769842,0.155947,-0.203884,-0.284732,-0.319288,1,1
388,10,-0.744577,0.184756,-0.311087,-0.288620,-0.230176,1,1
399,10,-0.707105,0.159163,-0.324710,-0.367384,-0.230532,1,1
384,10,-0.585168,0.249708,-0.325393,-0.251469,-0.142992,1,1
372,10,-0.655581,0.214031,-0.250160,-0.234413,-0.240236,1,1
396,10,-0.685842,0.094434,-0.300831,-0.227030,-0.224980,1,1
365,10,-0.686985,0.200321,-0.220928,-0.225125,-0.231481,1,1
369,10,-0.702959,0.227425,-0.230978,-0.283786,-0.205689,1,1
376,10,-0.650666,0.234091,-0.281026,-0.251420,-0.170585,1,1
391,10,-0.805444,0.107038,-0.351969,-0.296709,-0.279611,0,1
360,10,-0.652856,0.253747,-0.261416,-0.173462,-0.108394,1,1
380,10,-0.673396,0.081978,-0.247496,-0.355374,-0.260599,1,1
392,10,-0.734875,0.173913,-0.309063,-0.247193,-0.225020,1,1
363,10,-0.620593,0.161257,-0.240092,-0.231734,-0.136814,1,1
361,10,-0.699310,0.196033,-0.277288,-0.273228,-0.188892,1,1
362,10,-0.740835,0.149833,-0.127251,-0.200716,-0.137642,1,1
387,10,-0.815236,0.118518,-0.272556,-0.267132,-0.251243,0,1
