global_id,timestamp,f1,f2,f3,f4,f5,class_0,class_1
79,2,-0.854954,0.166185,-0.356688,-0.302933,-0.218755,1,1
68,2,-0.814731,0.106307,-0.361350,-0.319076,-0.257512,1,1
72,2,-0.795273,0.239385,-0.257241,-0.304155,-0.182911,1,1
69,2,-0.838987,0.192003,-0.316412,-0.346427,-0.257373,1,1
67,2,-0.777826,0.108296,-0.427039,-0.261917,-0.224347,1,1
58,2,-0.871046,0.215704,-0.266650,-0.274571,-0.178026,1,1
47,2,-0.785002,0.172206,-0.316812,-0.249662,-0.248484,1,1
62,2,-0.826556,0.199124,-0.397969,-0.317751,-0.342383,1,1
63,2,-0.811720,0.150966,-0.349452,-0.348881,-0.325489,1,1
65,2,-0.880054,0.191713,-0.295722,-0.392188,-0.170864,1,1
71,2,-0.782462,0.210530,-0.322190,-0.293895,-0.290704,1,1
41,2,-0.859523,0.157117,-0.352460,-0.331156,-0.251163,1,1
42,2,-0.816531,0.207497,-0.340680,-0.281340,-0.157559,1,1
53,2,-0.774116,0.236621,-0.250945,-0.308167,-0.172284,1,1
109,3,-0.841309,0.230888,-0.216779,-0.282051,-0.173584,1,1
98,3,-0.764252,0.228978,-0.285824,-0.177031,-0.272901,1,1
113,3,-0.767536,0.231260,-0.233804,-0.266287,-0.326421,1,1
82,3,-0.718244,0.292481,-0.285576,-0.301677,-0.284127,1,0
119,3,-0.730204,0.240806,-0.304286,-0.290072,-0.285020,1,1
106,3,-0.813210,0.221590,-0.301793,-0.302309,-0.224992,1,1
87,3,-0.755039,0.224399,-0.255965,-0.318878,-0.259055,1,1
94,3,-0.818739,0.245389,-0.275869,-0.244808,-0.306313,1,1
100,3,-0.825189,0.160987,-0.288452,-0.318172,-0.249865,1,1
108,3,-0.804584,0.137493,-0.309343,-0.273301,-0.251408,1,1
110,3,-0.855597,0.219721,-0.332424,-0.244980,-0.260125,1,1
118,3,-0.776942,0.204529,-0.344989,-0.255266,-0.279912,1,1
93,3,-0.793522,0.213373,-0.400813,-0.331283,-0.174177,1,1
84,3,-0.835689,0.178625,-0.158503,-0.311728,-0.315710,1,1
97,3,-0.792066,0.166136,-0.222726,-0.290001,-0.237733,1,1
104,3,-0.776451,0.114331,-0.255189,-0.370456,-0.262565,1,1
99,3,-0.714156,0.275686,-0.343524,-0.293168,-0.315265,1,0
117,3,-0.766817,0.120847,-0.348817,-0.340897,-0.195178,1,1
83,3,-0.779594,0.224633,-0.279386,-0.357174,-0.136788,1,1
95,3,-0.745826,0.251426,-0.341162,-0.237376,-0.200864,1,1
112,3,-0.851251,0.152434,-0.280675,-0.256829,-0.298718,1,1
114,3,-0.818845,0.146341,-0.259489,-0.353949,-0.319616,1,1
86,3,-0.846342,0.113165,-0.321449,-0.243455,-0.275174,1,1
91,3,-0.799012,0.230711,-0.265101,-0.264004,-0.200637,1,1
105,3,-0.694621,0.104025,-0.340267,-0.266662,-0.294724,1,1
115,3,-0.713233,0.178383,-0.425106,-0.329797,-0.277074,1,1
107,3,-0.710827,0.118378,-0.311237,-0.310944,-0.279494,1,1
90,3,-0.832209,0.236655,-0.308289,-0.323209,-0.238441,1,1
81,3,-0.780151,0.185976,-0.345630,-0.223320,-0.243218,1,1
102,3,-0.800873,0.113179,-0.348885,-0.341592,-0.360692,1,1
85,3,-0.704463,0.219541,-0.420310,-0.270122,-0.151557,1,1
92,3,-0.719336,0.203011,-0.328323,-0.289882,-0.289844,1,1
96,3,-0.794742,0.132084,-0.249525,-0.252492,-0.282480,1,1
111,3,-0.847556,0.173547,-0.339373,-0.172777,-0.338426,1,1
80,3,-0.725821,0.181176,-0.268606,-0.203092,-0.176942,1,1
116,3,-0.797125,0.188555,-0.221743,-0.301895,-0.212670,1,1
103,3,-0.756593,0.163061,-0.325513,-0.314676,-0.268210,1,1
89,3,-0.769560,0.159160,-0.225879,-0.172938,-0.248356,1,1
101,3,-0.865440,0.126323,-0.410814,-0.325563,-0.230035,1,1
88,3,-0.845507,0.142759,-0.336071,-0.162394,-0.194047,1,1
137,4,-0.870803,0.329609,-0.244561,-0.245553,-0.216962,1,0
150,4,-0.810618,0.166698,-0.225940,-0.292706,-0.291340,1,1
139,4,-0.782203,0.226991,-0.274606,-0.217716,-0.291289,1,1
155,4,-0.798346,0.142858,-0.375128,-0.323448,-0.371244,1,1
135,4,-0.748750,0.225894,-0.312337,-0.327183,-0.215410,1,1
153,4,-0.773254,0.098406,-0.325926,-0.275768,-0.211005,1,1
131,4,-0.831285,0.241888,-0.296321,-0.129776,-0.296210,1,1
134,4,-0.902753,0.222189,-0.208772,-0.229432,-0.273891,1,1
129,4,-0.760063,0.224477,-0.253634,-0.168813,-0.264029,1,1
148,4,-0.773351,0.114123,-0.320666,-0.235083,-0.207962,1,1
123,4,-0.777069,0.191881,-0.276230,-0.163914,-0.222862,1,1
120,4,-0.784961,0.138177,-0.349068,-0.243137,-0.163817,1,1
157,4,-0.787480,0.154136,-0.365661,-0.336199,-0.376116,1,1
154,4,-0.769807,0.075495,-0.285440,-0.372814,-0.325052,1,1
128,4,-0.787759,0.143131,-0.299097,-0.271994,-0.252417,1,1
126,4,-0.845728,0.167790,-0.319229,-0.238385,-0.187861,1,1
124,4,-0.821957,0.202546,-0.240629,-0.236270,-0.190109,1,1
132,4,-0.661512,0.206377,-0.254807,-0.291452,-0.211069,1,1
149,4,-0.723535,0.172598,-0.383754,-0.204065,-0.229963,1,1
145,4,-0.897189,0.129814,-0.439064,-0.258478,-0.252394,1,1
151,4,-0.783669,0.112740,-0.276708,-0.355973,-0.364561,1,1
144,4,-0.730545,0.106244,-0.323787,-0.284396,-0.209256,1,1
159,4,-0.750522,0.105014,-0.327409,-0.258352,-0.361398,1,1
156,4,-0.744777,0.091678,-0.252301,-0.343826,-0.328516,1,1
158,4,-0.776172,0.088925,-0.396781,-0.280140,-0.219535,1,1
125,4,-0.769985,0.206592,-0.327259,-0.216272,-0.259155,1,1
140,4,-0.758470,0.179207,-0.334335,-0.307547,-0.297642,1,1
122,4,-0.806252,0.216613,-0.264122,-0.188173,-0.219104,1,1
127,4,-0.691299,0.183707,-0.242356,-0.280421,-0.179557,1,1
146,4,-0.813124,0.096675,-0.298651,-0.263199,-0.229788,1,1
136,4,-0.768747,0.176692,-0.304025,-0.216025,-0.268288,1,1
152,4,-0.721355,0.068388,-0.249137,-0.342853,-0.323156,1,1
147,4,-0.745887,0.127855,-0.284650,-0.270993,-0.323870,1,1
138,4,-0.775026,0.261677,-0.271524,-0.323240,-0.191951,1,1
142,4,-0.743535,0.141448,-0.283873,-0.386886,-0.236021,1,1
121,4,-0.770659,0.242963,-0.258140,-0.258462,-0.218217,1,1
143,4,-0.798287,0.168943,-0.268338,-0.271019,-0.302606,1,1
130,4,-0.763048,0.200298,-0.277525,-0.201981,-0.240414,1,1
141,4,-0.795213,0.158135,-0.347335,-0.225096,-0.223437,1,1
133,4,-0.732017,0.134303,-0.275964,-0.299217,-0.309229,1,1
168,5,-0.777210,0.299827,-0.349934,-0.232524,-0.230077,1,0
195,5,-0.762111,0.164557,-0.339625,-0.261569,-0.260751,1,1
182,5,-0.707385,0.129943,-0.244565,-0.324885,-0.369994,1,1
186,5,-0.825261,0.117774,-0.238460,-0.291463,-0.333237,1,1
161,5,-0.776946,0.126785,-0.283467,-0.369689,-0.204010,1,1
197,5,-0.727450,0.241862,-0.350248,-0.338540,-0.214058,1,1
171,5,-0.736254,0.209708,-0.336796,-0.232295,-0.196957,1,1
194,5,-0.880036,0.193977,-0.382478,-0.274228,-0.267062,1,1
179,5,-0.784157,0.268143,-0.331773,-0.298592,-0.219508,1,1
164,5,-0.689901,0.146845,-0.271853,-0.193252,-0.205081,1,1
177,5,-0.752344,0.272569,-0.346062,-0.257113,-0.268524,1,1
174,5,-0.823982,0.217341,-0.221749,-0.175135,-0.231727,1,1
176,5,-0.752066,0.275444,-0.282868,-0.185353,-0.141396,1,1
192,5,-0.799857,0.083984,-0.353294,-0.265696,-0.287234,1,1
175,5,-0.694569,0.218838,-0.237925,-0.292408,-0.196478,1,1
163,5,-0.758646,0.195989,-0.217000,-0.209002,-0.294087,1,1
167,5,-0.684008,0.245320,-0.255391,-0.142640,-0.164683,1,1
181,5,-0.727349,0.245455,-0.345567,-0.308205,-0.285457,1,1
196,5,-0.865086,0.149221,-0.295576,-0.300205,-0.332341,1,1
169,5,-0.719916,0.178255,-0.244806,-0.207276,-0.327436,1,1
184,5,-0.826313,0.170828,-0.263336,-0.300839,-0.317079,1,1
160,5,-0.726219,0.172492,-0.268990,-0.282670,-0.349743,1,1
189,5,-0.682407,0.183102,-0.243256,-0.318282,-0.214953,1,1
198,5,-0.723930,0.099693,-0.314298,-0.267579,-0.225558,1,1
193,5,-0.805822,0.109331,-0.393368,-0.210102,-0.262136,1,1
199,5,-0.721165,0.128423,-0.231035,-0.326317,-0.258295,1,1
165,5,-0.801439,0.179797,-0.296495,-0.266753,-0.218685,1,1
172,5,-0.728195,0.226580,-0.310364,-0.251443,-0.190208,1,1
170,5,-0.777251,0.263305,-0.304209,-0.260529,-0.269230,1,1
190,5,-0.811366,0.148030,-0.271467,-0.336345,-0.205061,1,1
180,5,-0.812470,0.162741,-0.285541,-0.338413,-0.240865,1,1
191,5,-0.739152,0.213127,-0.180298,-0.322833,-0.219339,1,1
188,5,-0.742522,0.149698,-0.338183,-0.336424,-0.276014,1,1
178,5,-0.770630,0.313877,-0.268742,-0.228408,-0.220142,1,0
166,5,-0.744701,0.270718,-0.276105,-0.242490,-0.196286,1,1
187,5,-0.799192,0.121027,-0.338308,-0.270433,-0.183340,1,1
185,5,-0.744498,0.201725,-0.350080,-0.312295,-0.175810,1,1
162,5,-0.715970,0.152313,-0.295279,-0.259943,-0.248950,1,1
173,5,-0.723379,0.188298,-0.297472,-0.258798,-0.193755,1,1
183,5,-0.823103,0.173653,-0.450915,-0.316959,-0.303581,1,1
232,6,-0.687400,0.155613,-0.292043,-0.290605,-0.248590,1,1
223,6,-0.785917,0.084503,-0.299021,-0.253469,-0.340324,1,1
201,6,-0.714267,0.221779,-0.250400,-0.303164,-0.213571,1,1
220,6,-0.719342,0.174018,-0.262566,-0.306929,-0.297378,1,1
236,6,-0.878198,0.190197,-0.350729,-0.273647,-0.288140,1,1
221,6,-0.779856,0.150696,-0.299564,-0.294911,-0.340606,1,1
207,6,-0.727273,0.255258,-0.271609,-0.351701,-0.202624,1,1
203,6,-0.770581,0.141854,-0.219019,-0.121604,-0.309183,1,1
229,6,-0.729285,0.192550,-0.341936,-0.218373,-0.302405,1,1
233,6,-0.741001,0.244026,-0.268143,-0.278219,-0.262434,1,1
227,6,-0.662813,0.087696,-0.312503,-0.177397,-0.319215,1,1
213,6,-0.773670,0.217019,-0.298319,-0.262170,-0.141823,1,1
215,6,-0.700678,0.199207,-0.306837,-0.349942,-0.141039,1,1
204,6,-0.737157,0.259012,-0.283526,-0.356871,-0.174641,1,1
209,6,-0.737782,0.202275,-0.286798,-0.212407,-0.209470,1,1
211,6,-0.746507,0.176020,-0.235178,-0.363432,-0.209401,1,1
235,6,-0.782917,0.127967,-0.387351,-0.327282,-0.290378,1,1
202,6,-0.721230,0.122691,-0.210666,-0.302039,-0.164985,1,1
238,6,-0.698874,0.221137,-0.331920,-0.235238,-0.254916,1,1
205,6,-0.759937,0.252901,-0.322984,-0.282131,-0.182763,1,1
212,6,-0.726648,0.201026,-0.306203,-0.260085,-0.274939,1,1
214,6,-0.787301,0.228366,-0.261409,-0.229308,-0.239000,1,1
225,6,-0.805842,0.170873,-0.221189,-0.277841,-0.210619,1,1
217,6,-0.737292,0.250987,-0.236854,-0.165153,-0.197238,1,1
226,6,-0.756438,0.130087,-0.233150,-0.275810,-0.274617,1,1
206,6,-0.746771,0.263102,-0.317171,-0.242322,-0.285206,1,1
222,6,-0.819086,0.118300,-0.280871,-0.251254,-0.267892,1,1
216,6,-0.752487,0.185742,-0.333633,-0.165850,-0.161801,1,1
218,6,-0.776075,0.251876,-0.319197,-0.294688,-0.291801,1,1
200,6,-0.793710,0.151924,-0.197777,-0.235972,-0.234276,1,1
237,6,-0.837324,0.129047,-0.275914,-0.299266,-0.231212,1,1
234,6,-0.753603,0.125610,-0.377382,-0.210826,-0.213802,1,1
228,6,-0.837300,0.105485,-0.270375,-0.298697,-0.329609,1,1
239,6,-0.692289,0.224115,-0.323806,-0.272163,-0.263737,1,1
230,6,-0.787842,0.227591,-0.340846,-0.189127,-0.305943,1,1
231,6,-0.691738,0.192685,-0.325474,-0.219393,-0.243454,1,1
224,6,-0.861002,0.204761,-0.355165,-0.270497,-0.276165,1,1
210,6,-0.736639,0.256739,-0.323341,-0.204810,-0.135471,1,1
219,6,-0.670968,0.235799,-0.299904,-0.240548,-0.198974,1,1
208,6,-0.811653,0.217106,-0.187077,-0.229730,-0.235159,1,1
274,7,-0.817817,0.106935,-0.321735,-0.253190,-0.246849,1,1
278,7,-0.742744,0.183055,-0.327316,-0.322544,-0.283137,1,1
261,7,-0.760794,0.238407,-0.296245,-0.188130,-0.344272,1,1
244,7,-0.696257,0.141602,-0.299401,-0.203527,-0.199138,1,1
268,7,-0.774403,0.107499,-0.241673,-0.264072,-0.284251,1,1
252,7,-0.750895,0.128006,-0.306317,-0.289889,-0.167515,1,1
258,7,-0.701264,0.236836,-0.194389,-0.227427,-0.281944,1,1
256,7,-0.708410,0.179114,-0.164273,-0.276305,-0.221421,1,1
271,7,-0.738510,0.054983,-0.298345,-0.364574,-0.352048,0,1
242,7,-0.633032,0.266162,-0.228077,-0.263995,-0.226346,1,0
250,7,-0.609089,0.200545,-0.316875,-0.169711,-0.185982,1,0
248,7,-0.726611,0.249992,-0.330054,-0.226183,-0.236276,1,1
251,7,-0.754259,0.213351,-0.295525,-0.135615,-0.213525,1,1
269,7,-0.765090,0.143415,-0.252222,-0.307347,-0.294301,1,1
273,7,-0.769106,0.175966,-0.340465,-0.258346,-0.325316,1,1
245,7,-0.767305,0.226752,-0.292075,-0.212413,-0.291528,1,1
243,7,-0.752341,0.218124,-0.245246,-0.158762,-0.210888,1,1
267,7,-0.782510,0.173918,-0.256261,-0.287832,-0.347615,1,1
260,7,-0.708915,0.247536,-0.385117,-0.330499,-0.237907,1,1
241,7,-0.664138,0.202625,-0.217871,-0.213495,-0.171473,1,1
265,7,-0.700669,0.028630,-0.383672,-0.294408,-0.254710,0,1
277,7,-0.687885,0.170767,-0.281775,-0.201409,-0.213203,1,1
276,7,-0.814927,0.185414,-0.324115,-0.200647,-0.240290,1,1
270,7,-0.802877,0.152602,-0.435782,-0.278836,-0.298997,1,1
275,7,-0.751604,0.045358,-0.387548,-0.355166,-0.211625,0,1
255,7,-0.710662,0.186207,-0.170670,-0.291042,-0.256240,1,1
253,7,-0.745747,0.197018,-0.315291,-0.284899,-0.174074,1,1
279,7,-0.721396,0.209704,-0.218874,-0.190486,-0.238149,1,1
272,7,-0.782671,0.177562,-0.304230,-0.207134,-0.300218,1,1
266,7,-0.794785,0.090595,-0.236471,-0.250511,-0.283320,1,1
247,7,-0.727198,0.159598,-0.249413,-0.195272,-0.193274,1,1
254,7,-0.745487,0.255718,-0.251183,-0.243561,-0.310702,1,1
249,7,-0.748555,0.270958,-0.328869,-0.273680,-0.145362,1,1
257,7,-0.745009,0.217419,-0.277475,-0.242923,-0.279056,1,1
263,7,-0.669529,0.195312,-0.392644,-0.255717,-0.219198,1,1
259,7,-0.653943,0.181307,-0.241673,-0.106933,-0.117188,1,1
240,7,-0.667633,0.195880,-0.236815,-0.258385,-0.103895,1,1
262,7,-0.622431,0.221213,-0.279084,-0.321713,-0.256790,1,1
246,7,-0.798122,0.147510,-0.259023,-0.236752,-0.255151,1,1
264,7,-0.699420,0.080745,-0.362693,-0.288745,-0.240284,1,1
287,8,-0.705994,0.185808,-0.213555,-0.149665,-0.137041,1,1
281,8,-0.727382,0.274724,-0.224331,-0.235662,-0.209565,1,1
311,8,-0.850334,0.118854,-0.304375,-0.248782,-0.210625,0,1
293,8,-0.636553,0.161322,-0.224310,-0.207663,-0.112395,1,1
319,8,-0.816059,0.121537,-0.355031,-0.345414,-0.323300,1,1
303,8,-0.790122,0.125564,-0.305482,-0.320572,-0.188665,1,1
296,8,-0.716215,0.177434,-0.243437,-0.179806,-0.173581,1,1
288,8,-0.796972,0.244952,-0.285755,-0.200215,-0.243445,1,1
318,8,-0.675192,0.071683,-0.252191,-0.293671,-0.317028,1,1
298,8,-0.640329,0.261193,-0.239228,-0.183385,-0.258314,1,0
307,8,-0.633877,0.197089,-0.230354,-0.247681,-0.294713,1,1
291,8,-0.697794,0.280121,-0.247192,-0.226895,-0.153553,1,1
315,8,-0.691787,0.108856,-0.361843,-0.316130,-0.260058,1,1
292,8,-0.732444,0.191535,-0.184675,-0.149046,-0.172616,1,1
317,8,-0.720600,0.198562,-0.220547,-0.155370,-0.237461,1,1
284,8,-0.635031,0.140471,-0.282291,-0.350012,-0.212049,1,1
289,8,-0.650950,0.182483,-0.264528,-0.194516,-0.211561,1,1
313,8,-0.736656,0.227156,-0.314107,-0.282749,-0.318189,1,1
300,8,-0.631174,0.202308,-0.306839,-0.327961,-0.344444,1,1
312,8,-0.601339,0.142983,-0.272611,-0.377542,-0.210994,1,1
309,8,-0.798860,0.219517,-0.297770,-0.271101,-0.290729,1,1
290,8,-0.732354,0.206707,-0.262627,-0.230126,-0.242781,1,1
302,8,-0.620210,0.100130,-0.279236,-0.195362,-0.238612,1,1
310,8,-0.777925,0.132884,-0.266438,-0.282372,-0.207288,1,1
308,8,-0.787990,0.106393,-0.253023,-0.260440,-0.333023,1,1
295,8,-0.693338,0.350202,-0.233580,-0.205295,-0.206997,1,0
286,8,-0.695509,0.254169,-0.228758,-0.291668,-0.216771,1,1
314,8,-0.752375,0.175332,-0.353273,-0.319858,-0.174312,1,1
294,8,-0.706482,0.193196,-0.230188,-0.236683,-0.169359,1,1
297,8,-0.825266,0.202237,-0.286228,-0.211373,-0.272842,1,1
316,8,-0.788950,0.261082,-0.270632,-0.241553,-0.267967,1,1
301,8,-0.779912,0.164813,-0.374442,-0.238687,-0.221637,1,1
305,8,-0.651025,0.089491,-0.296114,-0.247295,-0.240648,1,1
285,8,-0.659592,0.193950,-0.210768,-0.228990,-0.079509,1,1
306,8,-0.761113,0.103403,-0.317574,-0.158362,-0.262784,1,1
299,8,-0.613853,0.211989,-0.158714,-0.222454,-0.318716,1,0
304,8,-0.737219,0.108896,-0.301524,-0.241534,-0.360311,1,1
280,8,-0.774623,0.237588,-0.159231,-0.171496,-0.247388,1,1
282,8,-0.691572,0.223497,-0.271732,-0.259453,-0.178397,1,1
283,8,-0.686106,0.174884,-0.289992,-0.202194,-0.269188,1,1
339,9,-0.614383,0.219246,-0.234529,-0.181552,-0.231966,1,0
349,9,-0.678779,0.114399,-0.258150,-0.342135,-0.266174,1,1
351,9,-0.715355,0.147716,-0.277252,-0.305701,-0.208286,1,1
331,9,-0.739100,0.193398,-0.271068,-0.147254,-0.127816,1,1
337,9,-0.723689,0.143592,-0.188154,-0.250699,-0.297177,1,1
356,9,-0.765349,0.042461,-0.309441,-0.158736,-0.207106,0,1
327,9,-0.722786,0.228207,-0.258970,-0.186274,-0.171739,1,1
346,9,-0.749914,0.155698,-0.220141,-0.324927,-0.220670,1,1
322,9,-0.686297,0.158925,-0.296056,-0.296422,-0.186758,1,1
359,9,-0.720099,0.124428,-0.202689,-0.318284,-0.336434,1,1
350,9,-0.794186,0.162271,-0.263199,-0.272571,-0.304344,1,1
320,9,-0.718210,0.184749,-0.201198,-0.256210,-0.173321,1,1
343,9,-0.767727,0.167814,-0.225076,-0.393829,-0.185494,1,1
336,9,-0.773333,0.213741,-0.288308,-0.268491,-0.139217,1,1
332,9,-0.569236,0.164526,-0.205089,-0.141689,-0.172764,1,0
326,9,-0.560487,0.145787,-0.202077,-0.118468,-0.256229,1,0
353,9,-0.813464,0.116078,-0.296645,-0.318572,-0.226778,0,1
340,9,-0.761771,0.253714,-0.349274,-0.232486,-0.229884,1,1
341,9,-0.846464,0.187191,-0.282587,-0.325657,-0.264021,0,1
358,9,-0.722417,0.090523,-0.297482,-0.352941,-0.318609,1,1
324,9,-0.679049,0.156474,-0.294443,-0.259101,-0.094804,1,1
345,9,-0.741467,0.117955,-0.342879,-0.401976,-0.231142,1,1
338,9,-0.705861,0.257826,-0.314934,-0.241910,-0.186121,1,1
323,9,-0.693786,0.262951,-0.257610,-0.261802,-0.146648,1,1
342,9,-0.844285,0.153051,-0.207413,-0.300021,-0.234426,0,1
328,9,-0.671886,0.186052,-0.270600,-0.292637,-0.236883,1,1
333,9,-0.714132,0.291736,-0.261078,-0.216347,-0.205522,1,0
355,9,-0.785409,0.186189,-0.350689,-0.303904,-0.332812,1,1
330,9,-0.665677,0.172492,-0.294712,-0.251084,-0.270290,1,1
344,9,-0.696849,0.249469,-0.189130,-0.347895,-0.230955,1,1
335,9,-0.615829,0.165314,-0.281364,-0.134047,-0.168884,1,1
325,9,-0.749121,0.150159,-0.285330,-0.264075,-0.165959,1,1
321,9,-0.705000,0.225104,-0.226647,-0.203907,-0.134620,1,1
347,9,-0.812873,0.135924,-0.268778,-0.366945,-0.231439,1,1
348,9,-0.760561,0.152609,-0.335622,-0.340434,-0.270491,1,1
352,9,-0.769842,0.155947,-0.203884,-0.284732,-0.319288,1,1
354,9,-0.772101,0.137323,-0.249653,-0.285293,-0.255859,1,1
334,9,-0.689863,0.226753,-0.253104,-0.247475,-0.227857,1,1
329,9,-0.633889,0.200202,-0.265790,-0.211803,-0.145542,1,1
357,9,-0.701006,0.210539,-0.348689,-0.303672,-0.195327,1,1
370,10,-0.697358,0.231352,-0.226190,-0.146592,-0.171004,1,1
385,10,-0.685409,0.187785,-0.268052,-0.243693,-0.309149,1,1
396,10,-0.685842,0.094434,-0.300831,-0.227030,-0.224980,1,1
380,10,-0.673396,0.081978,-0.247496,-0.355374,-0.260599,1,1
389,10,-0.630654,0.128137,-0.370608,-0.201719,-0.255037,1,1
397,10,-0.737742,0.198740,-0.289660,-0.215926,-0.325149,1,1
373,10,-0.657263,0.100365,-0.271071,-0.200683,-0.129239,1,1
391,10,-0.805444,0.107038,-0.351969,-0.296709,-0.279611,0,1
371,10,-0.723045,0.174835,-0.231932,-0.203480,-0.158537,1,1
386,10,-0.682887,0.115732,-0.336224,-0.224025,-0.118417,1,1
395,10,-0.752810,0.211762,-0.240836,-0.201819,-0.288453,1,1
381,10,-0.781048,0.198618,-0.260537,-0.261478,-0.204412,1,1
368,10,-0.653624,0.212757,-0.244590,-0.228960,-0.226934,1,1
364,10,-0.682462,0.241858,-0.243019,-0.212596,-0.208576,1,1
394,10,-0.749998,0.130529,-0.257315,-0.308147,-0.212383,1,1
361,10,-0.699310,0.196033,-0.277288,-0.273228,-0.188892,1,1
