@relation stream_gen

@attribute global_id NUMERIC
@attribute timestamp NUMERIC
@attribute f1 NUMERIC
@attribute f2 NUMERIC
@attribute f3 NUMERIC
@attribute f4 NUMERIC
@attribute f5 NUMERIC
@attribute class_0 {0,1}
@attribute class_1 {0,1}

@data
23,1,-0.740739,-0.105840,-0.408917,-0.376604,-0.271164,1,1
0,1,-0.840381,0.106118,-0.463104,-0.296989,-0.290357,1,0
26,1,-0.783229,-0.044993,-0.396477,-0.453704,-0.334770,1,1
15,1,-0.864781,-0.009975,-0.425481,-0.428900,-0.382110,1,1
31,1,-0.789665,-0.027340,-0.489709,-0.431355,-0.472243,1,1
6,1,-0.780796,0.014311,-0.384286,-0.386876,-0.340928,1,1
3,1,-0.731869,0.015630,-0.436696,-0.428663,-0.372759,1,1
39,1,-0.824934,-0.090984,-0.458830,-0.389112,-0.410522,1,1
1,1,-0.795532,0.030239,-0.370537,-0.412569,-0.364851,1,1
11,1,-0.761824,0.034780,-0.452584,-0.350756,-0.354473,1,1
5,1,-0.835484,0.051685,-0.424599,-0.384759,-0.249100,1,1
12,1,-0.774864,0.134188,-0.305150,-0.456867,-0.342392,1,0
2,1,-0.732951,-0.037854,-0.381340,-0.401208,-0.293799,1,1
36,1,-0.761604,-0.006920,-0.399870,-0.443997,-0.384459,1,1
20,1,-0.769431,-0.088220,-0.430634,-0.349233,-0.479926,1,1
22,1,-0.819773,-0.084611,-0.407913,-0.474894,-0.402211,1,1
17,1,-0.861028,0.067444,-0.453559,-0.304480,-0.365585,1,1
52,2,-0.797339,0.010845,-0.355959,-0.354306,-0.358544,1,1
68,2,-0.858852,-0.002544,-0.352328,-0.411792,-0.332908,1,1
47,2,-0.872202,-0.055407,-0.356516,-0.463404,-0.255846,1,1
58,2,-0.802855,0.012037,-0.402636,-0.353266,-0.336737,1,1
72,2,-0.757737,-0.103809,-0.418770,-0.395382,-0.303969,1,1
66,2,-0.849273,0.022125,-0.371066,-0.388239,-0.383696,1,1
79,2,-0.836831,-0.111318,-0.374227,-0.345517,-0.461568,1,1
67,2,-0.857116,0.098360,-0.486285,-0.356257,-0.295326,1,1
57,2,-0.757896,-0.014117,-0.389713,-0.343888,-0.218699,1,1
65,2,-0.873563,-0.024292,-0.418755,-0.339801,-0.361318,1,1
64,2,-0.832476,-0.019950,-0.506619,-0.338944,-0.317618,1,1
75,2,-0.776595,-0.134210,-0.407876,-0.357840,-0.351181,1,1
63,2,-0.784954,-0.137199,-0.417737,-0.376531,-0.383913,1,1
77,2,-0.809671,-0.065851,-0.378489,-0.482035,-0.414872,1,1
40,2,-0.770950,0.104499,-0.403689,-0.398893,-0.319756,1,0
43,2,-0.746924,0.049862,-0.399593,-0.255616,-0.384313,1,1
51,2,-0.852932,-0.011431,-0.382601,-0.366156,-0.369147,1,1
45,2,-0.888591,0.045703,-0.370616,-0.384498,-0.279385,1,1
48,2,-0.800004,0.086131,-0.457749,-0.321788,-0.300104,1,1
74,2,-0.789761,-0.050948,-0.425727,-0.391639,-0.387263,1,1
78,2,-0.736704,-0.048195,-0.446556,-0.352829,-0.318911,1,1
50,2,-0.745899,-0.041321,-0.428226,-0.366248,-0.308755,1,1
56,2,-0.778595,0.006274,-0.391271,-0.474395,-0.400869,1,1
71,2,-0.863016,0.005711,-0.391674,-0.404862,-0.393680,1,1
46,2,-0.830559,-0.026144,-0.411321,-0.442351,-0.278140,1,1
41,2,-0.770561,-0.012017,-0.458286,-0.369912,-0.340904,1,1
49,2,-0.849599,-0.052219,-0.380363,-0.328561,-0.385156,1,1
76,2,-0.795566,-0.078906,-0.489358,-0.438369,-0.441647,1,1
42,2,-0.821249,0.008413,-0.434516,-0.393782,-0.366221,1,1
61,2,-0.806726,-0.100238,-0.394762,-0.308446,-0.464837,1,1
60,2,-0.847227,-0.062779,-0.466292,-0.345896,-0.400784,1,1
54,2,-0.773369,-0.007260,-0.410574,-0.413720,-0.317231,1,1
70,2,-0.869821,0.022123,-0.389965,-0.422299,-0.346669,1,1
69,2,-0.872187,0.027178,-0.401625,-0.356743,-0.410188,1,1
55,2,-0.831404,0.029559,-0.420020,-0.276783,-0.365164,1,1
44,2,-0.822653,-0.014699,-0.409078,-0.298291,-0.363605,1,1
59,2,-0.753996,-0.047256,-0.365340,-0.410456,-0.295277,1,1
62,2,-0.875646,-0.083577,-0.370770,-0.416632,-0.396245,1,1
73,2,-0.789448,-0.102495,-0.364109,-0.425887,-0.349758,1,1
53,2,-0.731243,-0.016187,-0.365726,-0.413955,-0.344497,1,1
108,3,-0.772993,-0.004438,-0.369185,-0.447663,-0.344726,1,1
95,3,-0.859431,0.058211,-0.403381,-0.338334,-0.387349,1,1
115,3,-0.817076,-0.029946,-0.426569,-0.495527,-0.350649,1,1
89,3,-0.892555,0.006850,-0.425797,-0.362163,-0.292510,1,1
113,3,-0.925584,-0.061895,-0.496030,-0.447440,-0.331596,1,1
112,3,-0.831010,-0.105138,-0.435129,-0.423048,-0.437138,1,1
117,3,-0.848895,-0.090380,-0.409687,-0.448620,-0.396517,1,1
110,3,-0.855112,-0.095266,-0.442489,-0.368126,-0.381135,1,1
114,3,-0.831274,-0.094371,-0.380478,-0.397362,-0.391521,1,1
87,3,-0.758426,-0.054242,-0.395075,-0.386188,-0.321532,1,1
81,3,-0.851093,0.034948,-0.401470,-0.391028,-0.415089,1,1
90,3,-0.784372,0.045127,-0.435656,-0.325852,-0.216652,1,1
82,3,-0.808780,-0.118274,-0.414492,-0.311892,-0.314432,1,1
85,3,-0.817892,-0.077254,-0.398036,-0.352526,-0.296890,1,1
97,3,-0.787430,0.045548,-0.378695,-0.334013,-0.285569,1,1
100,3,-0.825554,0.051760,-0.406197,-0.243500,-0.443615,1,1
86,3,-0.800721,0.058490,-0.432457,-0.473852,-0.323487,1,1
104,3,-0.845644,-0.057913,-0.450088,-0.437684,-0.370195,1,1
119,3,-0.834007,-0.144340,-0.457101,-0.341371,-0.366750,0,1
111,3,-0.790066,0.075701,-0.427574,-0.358277,-0.409209,1,1
101,3,-0.839998,-0.014705,-0.410860,-0.441564,-0.380571,1,1
103,3,-0.796919,-0.089130,-0.445739,-0.455790,-0.323818,1,1
94,3,-0.736520,0.031117,-0.387417,-0.355073,-0.287836,1,1
105,3,-0.817345,-0.008817,-0.357801,-0.386236,-0.360420,1,1
109,3,-0.842585,-0.058325,-0.417433,-0.442996,-0.363966,1,1
92,3,-0.733441,-0.044167,-0.362293,-0.391406,-0.380182,1,1
91,3,-0.798304,-0.058352,-0.360776,-0.293473,-0.378919,1,1
84,3,-0.750968,-0.061473,-0.422630,-0.284958,-0.332933,1,1
98,3,-0.844485,-0.007088,-0.414929,-0.352475,-0.416335,1,1
99,3,-0.741111,-0.026626,-0.393268,-0.334104,-0.366252,1,1
116,3,-0.839874,-0.042293,-0.458333,-0.364896,-0.397409,1,1
106,3,-0.787944,-0.070619,-0.389632,-0.419591,-0.374967,1,1
88,3,-0.742929,-0.057776,-0.360915,-0.360060,-0.396142,1,1
80,3,-0.737323,-0.079244,-0.389576,-0.444932,-0.360290,1,1
118,3,-0.792421,-0.041407,-0.483878,-0.340362,-0.372129,1,1
83,3,-0.814124,0.025956,-0.369525,-0.413345,-0.355558,1,1
96,3,-0.836457,0.007643,-0.364991,-0.329478,-0.364720,1,1
107,3,-0.791952,-0.001878,-0.468585,-0.313113,-0.340115,1,1
102,3,-0.819486,-0.067686,-0.422725,-0.396946,-0.383322,1,1
93,3,-0.848579,0.081901,-0.404984,-0.403257,-0.402839,1,1
140,4,-0.749368,-0.106752,-0.445569,-0.430672,-0.363411,1,1
146,4,-0.795274,-0.072821,-0.339713,-0.360940,-0.480070,1,1
129,4,-0.768398,0.027835,-0.396297,-0.432167,-0.318452,1,1
125,4,-0.811422,0.035845,-0.362081,-0.279081,-0.313437,1,1
144,4,-0.844019,0.025471,-0.421044,-0.375009,-0.375074,1,1
133,4,-0.752030,0.019436,-0.297049,-0.315409,-0.340642,1,1
137,4,-0.867847,0.111368,-0.367641,-0.403679,-0.294247,1,0
151,4,-0.879502,0.013641,-0.522763,-0.450379,-0.390469,1,1
155,4,-0.863323,-0.029083,-0.471662,-0.374824,-0.326583,1,1
122,4,-0.838327,-0.026707,-0.353933,-0.403847,-0.338491,1,1
135,4,-0.817725,0.012266,-0.496549,-0.340307,-0.348086,1,1
157,4,-0.792377,-0.122629,-0.393378,-0.418001,-0.318373,1,1
139,4,-0.782960,-0.005024,-0.421190,-0.503324,-0.387729,1,1
136,4,-0.817808,0.004720,-0.347563,-0.348564,-0.325083,1,1
154,4,-0.819582,-0.094483,-0.415340,-0.421952,-0.439203,1,1
150,4,-0.754036,-0.064676,-0.381858,-0.453421,-0.448258,1,1
120,4,-0.772091,0.037852,-0.342246,-0.357833,-0.338465,1,1
156,4,-0.801217,-0.101370,-0.366320,-0.319383,-0.393582,1,1
127,4,-0.646496,0.011709,-0.393236,-0.385874,-0.235580,1,0
131,4,-0.753856,-0.003304,-0.374518,-0.284637,-0.278432,1,1
128,4,-0.695415,0.049867,-0.351740,-0.363595,-0.412446,1,1
152,4,-0.780159,-0.123302,-0.357596,-0.396866,-0.299379,1,1
147,4,-0.713869,-0.014294,-0.498369,-0.297217,-0.309506,1,1
123,4,-0.787666,-0.009102,-0.439854,-0.334749,-0.340592,1,1
143,4,-0.792857,-0.046954,-0.320504,-0.406178,-0.478351,1,1
132,4,-0.715585,-0.070638,-0.383723,-0.423270,-0.394344,1,1
142,4,-0.713233,-0.033444,-0.522548,-0.362157,-0.356637,1,1
130,4,-0.761720,0.024165,-0.365643,-0.430259,-0.427218,1,1
138,4,-0.765291,0.017103,-0.425386,-0.440035,-0.326819,1,1
134,4,-0.738541,-0.007938,-0.367002,-0.349333,-0.321258,1,1
153,4,-0.738251,0.005869,-0.444395,-0.330863,-0.301935,1,1
141,4,-0.765508,0.029949,-0.382283,-0.448070,-0.394470,1,1
145,4,-0.771640,-0.064468,-0.388352,-0.333746,-0.361333,1,1
124,4,-0.790429,-0.016176,-0.374737,-0.385640,-0.321029,1,1
159,4,-0.888361,-0.091644,-0.376849,-0.299271,-0.319886,1,1
148,4,-0.857436,-0.019901,-0.451395,-0.313560,-0.365522,1,1
121,4,-0.818363,0.007818,-0.339930,-0.448166,-0.350571,1,1
149,4,-0.750564,0.004256,-0.458416,-0.389681,-0.379593,1,1
126,4,-0.774213,-0.038076,-0.469748,-0.296057,-0.353766,1,1
158,4,-0.805671,-0.081136,-0.392681,-0.410432,-0.311429,1,1
184,5,-0.795917,-0.060412,-0.358765,-0.418527,-0.502222,1,1
190,5,-0.743569,-0.042272,-0.478520,-0.431121,-0.321440,1,1
199,5,-0.817479,-0.065575,-0.323027,-0.374612,-0.362745,1,1
167,5,-0.811705,0.105161,-0.396233,-0.386093,-0.269811,1,0
188,5,-0.727328,-0.029305,-0.449281,-0.465213,-0.310247,1,1
192,5,-0.856389,-0.018001,-0.412712,-0.419785,-0.474953,1,1
193,5,-0.808819,-0.051529,-0.365235,-0.322191,-0.378895,1,1
160,5,-0.793969,-0.031543,-0.380575,-0.342244,-0.317740,1,1
187,5,-0.694843,-0.106084,-0.393912,-0.421030,-0.319677,1,1
168,5,-0.734258,0.042395,-0.407530,-0.343859,-0.439645,1,1
183,5,-0.686705,-0.193494,-0.448340,-0.314287,-0.383681,0,1
170,5,-0.825428,-0.019650,-0.368668,-0.362157,-0.293568,1,1
173,5,-0.725089,-0.038375,-0.490413,-0.378781,-0.337169,1,1
181,5,-0.748710,-0.096785,-0.467350,-0.395797,-0.394376,1,1
180,5,-0.709151,-0.072690,-0.435613,-0.425443,-0.417991,1,1
176,5,-0.693059,0.009638,-0.450428,-0.363112,-0.325457,1,1
165,5,-0.781814,0.026253,-0.279111,-0.394636,-0.344706,1,1
172,5,-0.686714,-0.084147,-0.462091,-0.380829,-0.406697,1,1
197,5,-0.734903,0.008973,-0.434729,-0.490903,-0.302759,1,1
198,5,-0.862258,-0.012458,-0.307181,-0.374260,-0.329799,1,1
171,5,-0.760055,0.095391,-0.392566,-0.398320,-0.328463,1,1
182,5,-0.786501,-0.027601,-0.395389,-0.365053,-0.346666,1,1
186,5,-0.809704,0.068705,-0.401661,-0.359169,-0.365035,1,1
178,5,-0.751800,-0.017596,-0.391847,-0.383085,-0.367033,1,1
162,5,-0.782973,0.074049,-0.409180,-0.365266,-0.346625,1,1
194,5,-0.723330,-0.053820,-0.395893,-0.443284,-0.435451,1,1
189,5,-0.759954,0.034880,-0.462664,-0.336675,-0.266672,1,1
177,5,-0.701928,0.057301,-0.396042,-0.440041,-0.335035,1,1
175,5,-0.716574,-0.065097,-0.371462,-0.366761,-0.315530,1,1
179,5,-0.769999,-0.022668,-0.451624,-0.338049,-0.282864,1,1
196,5,-0.852128,-0.085701,-0.341785,-0.333195,-0.319153,1,1
191,5,-0.797440,0.008771,-0.492258,-0.358491,-0.368432,1,1
161,5,-0.766469,0.046227,-0.371909,-0.355818,-0.322205,1,1
185,5,-0.749661,-0.016645,-0.429701,-0.359786,-0.372239,1,1
164,5,-0.795153,-0.005328,-0.408649,-0.319190,-0.452599,1,1
195,5,-0.661120,-0.111404,-0.396905,-0.405510,-0.256395,0,1
174,5,-0.762661,-0.138070,-0.484419,-0.316323,-0.291586,1,1
169,5,-0.735426,0.070158,-0.429035,-0.301324,-0.342969,1,1
163,5,-0.672045,0.048884,-0.419083,-0.336491,-0.358642,1,1
166,5,-0.699067,-0.074334,-0.334507,-0.398076,-0.358673,1,1
209,6,-0.763971,-0.066068,-0.408061,-0.362747,-0.374013,1,1
237,6,-0.820186,-0.071444,-0.427521,-0.328038,-0.444367,1,1
202,6,-0.712531,-0.016662,-0.496554,-0.394980,-0.301195,1,1
235,6,-0.839299,-0.067654,-0.346075,-0.442624,-0.424340,1,1
222,6,-0.823379,-0.090820,-0.304080,-0.286188,-0.281729,1,1
219,6,-0.749763,0.001313,-0.404197,-0.320533,-0.264338,1,1
238,6,-0.777119,-0.007933,-0.447982,-0.399794,-0.344624,1,1
218,6,-0.745637,0.150738,-0.350457,-0.324725,-0.216660,1,0
229,6,-0.764029,-0.070285,-0.376134,-0.377620,-0.389015,1,1
236,6,-0.761022,-0.044450,-0.348378,-0.422562,-0.387551,1,1
208,6,-0.800441,0.046573,-0.306226,-0.247835,-0.271604,1,1
226,6,-0.698679,-0.041697,-0.393870,-0.355752,-0.461062,1,1
239,6,-0.744202,-0.093467,-0.391505,-0.344350,-0.411366,1,1
214,6,-0.769725,0.014624,-0.442390,-0.264987,-0.350116,1,1
205,6,-0.776643,-0.060340,-0.296505,-0.379468,-0.316339,1,1
216,6,-0.744229,-0.057674,-0.450068,-0.302257,-0.386425,1,1
233,6,-0.779896,-0.012047,-0.432146,-0.379283,-0.241556,1,1
204,6,-0.714291,-0.135752,-0.322899,-0.357413,-0.354786,1,1
207,6,-0.788977,-0.032114,-0.320361,-0.333178,-0.366439,1,1
224,6,-0.765317,-0.089753,-0.445498,-0.350720,-0.352622,1,1
231,6,-0.754619,0.018633,-0.397420,-0.415135,-0.395985,1,1
212,6,-0.774337,0.071176,-0.345237,-0.379782,-0.367118,1,1
215,6,-0.744726,0.110048,-0.376533,-0.492117,-0.334048,1,0
221,6,-0.697316,-0.049512,-0.455925,-0.343076,-0.326899,1,1
200,6,-0.723486,0.017143,-0.289205,-0.373604,-0.410733,1,1
230,6,-0.872426,-0.076378,-0.473201,-0.360453,-0.228976,1,1
206,6,-0.722875,-0.111128,-0.379588,-0.352093,-0.190650,1,1
213,6,-0.820091,-0.019192,-0.306096,-0.319476,-0.318739,1,1
223,6,-0.611903,-0.055944,-0.401117,-0.260335,-0.345718,0,1
201,6,-0.793111,-0.010040,-0.479378,-0.271655,-0.323673,1,1
210,6,-0.722430,0.044448,-0.340612,-0.323235,-0.298485,1,1
232,6,-0.672438,-0.041307,-0.489946,-0.347536,-0.326549,1,1
211,6,-0.773738,0.035896,-0.403194,-0.325064,-0.368086,1,1
227,6,-0.759377,-0.012019,-0.469364,-0.360788,-0.302269,1,1
220,6,-0.824673,-0.042617,-0.415716,-0.343944,-0.412499,1,1
217,6,-0.720087,-0.024707,-0.421342,-0.380157,-0.378723,1,1
203,6,-0.750288,0.125151,-0.389830,-0.350140,-0.344832,1,0
228,6,-0.814807,-0.026104,-0.448609,-0.358474,-0.392155,1,1
234,6,-0.812228,-0.127686,-0.402195,-0.309543,-0.326538,1,1
225,6,-0.750707,0.006401,-0.368155,-0.394202,-0.376479,1,1
266,7,-0.786365,-0.081641,-0.415986,-0.374185,-0.462337,1,1
243,7,-0.691468,0.025894,-0.271115,-0.365701,-0.331867,1,1
248,7,-0.767327,-0.000022,-0.460433,-0.306130,-0.339038,1,1
261,7,-0.809052,-0.004371,-0.442725,-0.416547,-0.429482,1,1
257,7,-0.706424,-0.131026,-0.379776,-0.385887,-0.340121,1,1
264,7,-0.729976,-0.047169,-0.479697,-0.368105,-0.413151,1,1
246,7,-0.685786,-0.061064,-0.303454,-0.382468,-0.318863,1,1
278,7,-0.779590,-0.010935,-0.375249,-0.379108,-0.385556,1,1
265,7,-0.771202,-0.058931,-0.483125,-0.414621,-0.380242,1,1
260,7,-0.747044,-0.003687,-0.351786,-0.356389,-0.263366,1,1
275,7,-0.763044,-0.007629,-0.416025,-0.330227,-0.355650,1,1
255,7,-0.742733,0.002968,-0.359817,-0.302336,-0.310582,1,1
268,7,-0.806245,0.017463,-0.384395,-0.441798,-0.360743,1,1
274,7,-0.759523,0.017141,-0.386361,-0.349578,-0.350652,1,1
245,7,-0.752024,0.021140,-0.404886,-0.250491,-0.356884,1,1
250,7,-0.703548,-0.073626,-0.523966,-0.298368,-0.448622,1,1
256,7,-0.748372,0.000824,-0.411798,-0.308571,-0.337689,1,1
279,7,-0.727368,0.106273,-0.427629,-0.389976,-0.294276,1,1
272,7,-0.692804,-0.199975,-0.418697,-0.364216,-0.321857,0,1
276,7,-0.672848,-0.095734,-0.467498,-0.395532,-0.337826,1,1
252,7,-0.769482,0.076876,-0.363763,-0.385158,-0.335322,1,1
249,7,-0.699352,0.066573,-0.458874,-0.413608,-0.325894,1,1
270,7,-0.764870,0.055512,-0.342697,-0.385692,-0.366140,1,1
247,7,-0.765392,0.045445,-0.370556,-0.355501,-0.416853,1,1
242,7,-0.680609,0.036445,-0.318303,-0.227193,-0.337017,1,1
269,7,-0.799740,-0.061955,-0.425651,-0.361679,-0.398871,1,1
259,7,-0.676994,-0.017724,-0.351178,-0.462858,-0.307613,1,1
258,7,-0.691084,0.067106,-0.364850,-0.266987,-0.372909,1,1
267,7,-0.754561,-0.025580,-0.383090,-0.342264,-0.380856,1,1
253,7,-0.807100,0.054435,-0.427958,-0.370412,-0.232828,1,1
241,7,-0.743330,-0.063787,-0.369783,-0.305282,-0.313332,1,1
244,7,-0.733234,-0.053377,-0.328030,-0.365427,-0.279003,1,1
273,7,-0.796487,-0.036881,-0.391993,-0.382814,-0.319376,1,1
271,7,-0.651018,-0.078920,-0.371269,-0.439519,-0.455911,1,1
277,7,-0.837628,0.013120,-0.417356,-0.317269,-0.344804,1,1
254,7,-0.666421,-0.048988,-0.386327,-0.377700,-0.177603,1,1
251,7,-0.728666,0.070236,-0.355670,-0.365710,-0.355152,1,1
262,7,-0.858577,-0.079418,-0.398806,-0.362369,-0.242270,1,1
240,7,-0.874039,-0.015258,-0.407555,-0.321161,-0.353771,1,1
263,7,-0.763166,-0.007152,-0.470301,-0.426487,-0.348455,1,1
283,8,-0.701255,0.058584,-0.374792,-0.290724,-0.355864,1,1
309,8,-0.725292,-0.089499,-0.404484,-0.350718,-0.373148,1,1
307,8,-0.769180,-0.003127,-0.431546,-0.409599,-0.410250,1,1
292,8,-0.667070,-0.095115,-0.500979,-0.286989,-0.238693,1,1
293,8,-0.696409,-0.011609,-0.350291,-0.267639,-0.332524,1,1
296,8,-0.780531,0.094856,-0.299618,-0.323323,-0.290787,1,1
290,8,-0.678074,0.001445,-0.274006,-0.207555,-0.372502,1,1
317,8,-0.810469,-0.087149,-0.410473,-0.433196,-0.286380,1,1
310,8,-0.650350,-0.104993,-0.388915,-0.259968,-0.356780,1,1
319,8,-0.756884,0.009124,-0.449403,-0.347669,-0.450975,1,1
304,8,-0.788902,-0.059900,-0.383262,-0.316744,-0.342540,1,1
287,8,-0.640039,0.006898,-0.237075,-0.304343,-0.368455,1,1
284,8,-0.657071,-0.108137,-0.325810,-0.352148,-0.359641,1,1
295,8,-0.720015,0.001374,-0.402554,-0.357774,-0.310590,1,1
298,8,-0.640922,-0.013699,-0.377941,-0.313698,-0.435178,1,1
303,8,-0.891956,0.025970,-0.361251,-0.455204,-0.360940,0,1
308,8,-0.742409,-0.049743,-0.447186,-0.396592,-0.357403,1,1
318,8,-0.756849,-0.082653,-0.525255,-0.425430,-0.265459,1,1
299,8,-0.759350,-0.018792,-0.372847,-0.341749,-0.282883,1,1
291,8,-0.772170,-0.016768,-0.262592,-0.243657,-0.279190,1,1
315,8,-0.760998,0.028513,-0.448421,-0.353349,-0.424282,1,1
294,8,-0.710269,0.005113,-0.373612,-0.282385,-0.292935,1,1
286,8,-0.711395,0.007229,-0.338873,-0.389418,-0.349097,1,1
288,8,-0.727668,-0.109099,-0.415373,-0.376144,-0.287835,1,1
313,8,-0.789065,-0.121860,-0.380737,-0.426858,-0.310589,1,1
285,8,-0.660041,0.004787,-0.384706,-0.282504,-0.305760,1,1
302,8,-0.848967,-0.012333,-0.413636,-0.432528,-0.303550,1,1
297,8,-0.659611,-0.027114,-0.349064,-0.489838,-0.217760,1,1
312,8,-0.646745,0.008195,-0.400292,-0.508784,-0.395215,1,1
280,8,-0.724592,0.013119,-0.369561,-0.443885,-0.342904,1,1
305,8,-0.695006,-0.003837,-0.373284,-0.431126,-0.369328,1,1
282,8,-0.667228,0.082069,-0.362758,-0.347435,-0.221622,1,0
300,8,-0.755206,-0.084259,-0.372963,-0.375886,-0.360299,1,1
281,8,-0.633535,0.057528,-0.349105,-0.367182,-0.275863,1,0
311,8,-0.755716,0.029713,-0.389292,-0.378197,-0.292831,1,1
301,8,-0.763052,-0.083229,-0.386469,-0.401442,-0.399083,1,1
316,8,-0.777007,-0.028909,-0.399213,-0.358851,-0.293971,1,1
314,8,-0.763147,-0.125852,-0.435451,-0.453199,-0.339918,1,1
306,8,-0.778449,-0.052735,-0.420678,-0.402671,-0.316862,1,1
289,8,-0.700808,-0.015118,-0.349731,-0.287211,-0.402214,1,1
357,9,-0.754020,-0.072546,-0.336690,-0.406076,-0.372485,1,1
333,9,-0.627128,0.016798,-0.501937,-0.382825,-0.289894,1,1
339,9,-0.713351,-0.005431,-0.431394,-0.324455,-0.358891,1,1
324,9,-0.677380,0.103161,-0.329306,-0.296208,-0.241073,1,0
353,9,-0.682696,-0.099357,-0.415632,-0.390522,-0.328689,1,1
343,9,-0.683666,-0.002757,-0.400196,-0.390343,-0.322217,1,1
351,9,-0.830663,-0.029744,-0.397564,-0.363362,-0.323083,1,1
346,9,-0.789716,-0.057587,-0.386756,-0.418551,-0.304165,1,1
335,9,-0.728299,0.025897,-0.282676,-0.304491,-0.360783,1,1
355,9,-0.792174,-0.059906,-0.407997,-0.412314,-0.368457,1,1
347,9,-0.763495,-0.034486,-0.354547,-0.398140,-0.340488,1,1
340,9,-0.758656,-0.023863,-0.400557,-0.382700,-0.379521,1,1
322,9,-0.708158,0.065141,-0.280180,-0.320572,-0.305729,1,1
336,9,-0.692837,-0.051308,-0.378812,-0.310999,-0.289639,1,1
334,9,-0.570074,0.084394,-0.387344,-0.320169,-0.324892,1,0
323,9,-0.624088,0.038347,-0.257524,-0.427179,-0.432318,1,0
325,9,-0.689772,0.093336,-0.350530,-0.301639,-0.293348,1,0
359,9,-0.749424,-0.026254,-0.357435,-0.420289,-0.313063,1,1
349,9,-0.762967,-0.008730,-0.346653,-0.423833,-0.410193,1,1
358,9,-0.701979,-0.064560,-0.374870,-0.321760,-0.292727,1,1
326,9,-0.732232,0.040638,-0.351822,-0.349701,-0.333151,1,1
331,9,-0.696128,0.047386,-0.373847,-0.389287,-0.371632,1,1
341,9,-0.747184,-0.006476,-0.365899,-0.359894,-0.269744,1,1
327,9,-0.772057,-0.018783,-0.322012,-0.327655,-0.189274,1,1
348,9,-0.891886,-0.049385,-0.506837,-0.375065,-0.351317,0,1
332,9,-0.688149,0.022792,-0.436537,-0.271657,-0.303834,1,1
342,9,-0.815188,0.000351,-0.448528,-0.393880,-0.322147,1,1
337,9,-0.645234,-0.023271,-0.456997,-0.302970,-0.361778,1,1
356,9,-0.789757,-0.000518,-0.455244,-0.476305,-0.415017,1,1
345,9,-0.769808,-0.033892,-0.360101,-0.340300,-0.304857,1,1
328,9,-0.643415,-0.051537,-0.360359,-0.251729,-0.252951,1,1
352,9,-0.882796,-0.130015,-0.400580,-0.374543,-0.467517,0,1
344,9,-0.734595,-0.059950,-0.360782,-0.433191,-0.399259,1,1
329,9,-0.554511,-0.040411,-0.325010,-0.344260,-0.391965,1,0
320,9,-0.775919,-0.018755,-0.372648,-0.191380,-0.338689,1,1
354,9,-0.680129,-0.103707,-0.467705,-0.352992,-0.414449,1,1
330,9,-0.759256,0.013753,-0.357371,-0.331870,-0.255036,1,1
350,9,-0.739661,0.060090,-0.301551,-0.370898,-0.310611,1,1
321,9,-0.623289,0.098900,-0.373180,-0.234899,-0.259490,1,0
338,9,-0.670394,-0.091912,-0.334542,-0.294215,-0.354055,1,1
374,10,-0.628928,-0.002457,-0.322222,-0.343633,-0.401977,1,1
390,10,-0.667916,-0.052768,-0.390541,-0.420966,-0.319832,1,1
361,10,-0.712775,0.060813,-0.368877,-0.274431,-0.360348,1,1
363,10,-0.587929,-0.091521,-0.336601,-0.328705,-0.425588,1,0
